id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,8,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,城池
2,12,10,ins_monster_01,0,敌人,3,0,0,0,0,0,0,600401,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,5,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,600402,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,8,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,600407,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,8,12,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,600408,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,12,3,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,600411,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,9,0,0,0,0,普通首领
7,4,13,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,600412,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,10,0,0,0,0,普通首领
8,14,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,13,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,13,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,9,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,8,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,8,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
14,8,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
15,4,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
16,3,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
17,3,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,2201110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
18,14,2,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,2201201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
19,2,14,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,2201202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
