id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,9,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,城墙
2,3,6,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500507,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,6,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500508,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,3,8,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500511,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,2,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,502101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,1,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,502102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,7,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,502103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,8,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,502104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,3,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,502105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,2,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,502106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
