id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
5501,第一关,0,0,2,22,28,C_muzhuang_01.png,13001,8,20,1,5,0,1,5,0,0,0,0,0,0,5501,0,0,0,0,0,1,0,0
5502,第二关搜索,0,0,0,12,9,B_yiji_04.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,5502,15,0,15,192,0,0,0,0
5503,第三关,0,0,2,20,19,C_muzhuang_01.png,14007,8,20,1,3,0,1,5,0,0,0,0,0,0,5504,0,0,0,0,0,1,1105503,0
5504,第四关,0,0,2,25,13,C_muzhuang_01.png,12104,10,20,1,6,0,1,5,0,0,0,0,0,0,5505,0,0,0,0,0,1,0,0
5505,第五关,0,0,2,35,25,C_muzhuang_01.png,14007,8,20,1,7,0,1,5,0,0,0,0,0,0,5506,0,0,0,0,0,1,1105505,0
5506,第六关,0,0,2,59,28,C_muzhuang_01.png,14007,8,20,1,7,0,1,5,0,0,0,0,0,0,5507,0,0,0,0,0,1,0,0
5507,第七关搜索,0,0,0,41,9,B_yiji_04.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,5508,15,0,15,192,0,0,0,0
5508,第八关,0,0,2,46,28,C_muzhuang_01.png,13001,8,20,1,7,0,1,5,0,0,0,0,0,0,5510,0,0,0,0,0,1,1105508,0
5509,第九关,0,0,2,49,20,C_muzhuang_01.png,12104,10,20,1,6,0,1,5,0,0,0,0,0,0,5511,0,0,0,0,0,1,0,0
5510,第十关,0,0,2,58,12,C_muzhuang_01.png,14007,10,20,2,5,0,1,5,0,0,0,0,0,0,5512,0,0,0,0,0,1,1105510,0
5511,传送门,0,0,2,60,6,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,551005512,0,0,0,0,0,5520,0,0,0,0,0,1,0,0
5512,第一关宝物,0,0,3,21,26,C_qianbi_03.png,0,8,20,7,4,0,1,5,550105501,0,0,0,0,0,103,0,5513,0,0,0,1,0,0
5513,第三关宝物,0,0,3,18,18,C_qianbi_03.png,0,8,20,7,4,0,1,5,550305504,0,0,0,0,0,103,0,5514,0,0,0,1,0,0
5514,第四关宝物,0,0,3,27,13,C_zuanshi_03.png,0,8,20,7,4,0,1,5,550405505,0,0,0,0,0,113,0,5515,0,0,0,1,0,0
5515,第五关宝物,0,0,3,35,27,C_qianbi_03.png,0,8,20,7,4,0,1,5,550505506,0,0,0,0,0,103,0,5516,0,0,0,1,0,0
5516,第六关宝物,0,0,3,62,28,C_zuanshi_03.png,0,8,20,7,4,0,1,5,550605507,0,0,0,0,0,113,0,5517,0,0,0,1,0,0
5517,第八关宝物,0,0,3,45,30,C_qianbi_03.png,0,8,20,7,4,0,1,5,550805510,0,0,0,0,0,103,0,5518,0,0,0,1,0,0
5518,第九关宝物,0,0,3,50,18,C_zuanshi_03.png,0,8,20,7,4,0,1,5,550905511,0,0,0,0,0,113,0,5519,0,0,0,1,0,0
