id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,5,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,城墙
2,4,3,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,500439,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,4,0,0,0,0,普通首领
3,4,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,406101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
4,4,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,406102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
5,3,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,406103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,3,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,406104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,2,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,406105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,2,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,406106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,3,1,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,406201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
10,2,1,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,406202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
11,1,2,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,406203,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
12,1,3,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,406204,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
