id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
5201,第一关,0,0,2,16,13,C_muzhuang_01.png,14008,8,20,1,7,0,1,5,0,0,0,0,0,0,5201,0,0,0,0,0,1,0,0
5202,第二关搜索,0,0,0,24,12,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,5202,16,0,16,192,0,0,0,0
5203,第三关,0,0,2,29,24,C_muzhuang_01.png,12011,8,20,1,5,0,1,5,0,0,0,0,0,0,5204,0,0,0,0,0,1,115203,0
5204,第四关,0,0,2,17,27,C_muzhuang_01.png,11101,10,20,1,1,0,1,5,0,0,0,0,0,0,5205,0,0,0,0,0,1,0,0
5205,第五关,0,0,2,36,16,C_muzhuang_01.png,14008,8,20,1,5,0,1,5,0,0,0,0,0,0,5206,0,0,0,0,0,1,115205,0
5206,第六关,0,0,2,34,30,C_muzhuang_01.png,11101,10,20,1,7,0,1,5,0,0,0,0,0,0,5207,0,0,0,0,0,1,0,0
5207,第七关搜索,0,0,0,47,9,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,5208,16,0,16,192,0,0,0,0
5208,第八关,0,0,2,54,21,C_muzhuang_01.png,14008,8,20,1,7,0,1,5,0,0,0,0,0,0,5210,0,0,0,0,0,1,115208,0
5209,第九关,0,0,2,56,28,C_muzhuang_01.png,11104,8,20,1,7,0,1,5,0,0,0,0,0,0,5211,0,0,0,0,0,1,0,0
5210,第十关,0,0,2,62,17,C_muzhuang_01.png,12011,10,20,2,5,0,1,5,0,0,0,0,0,0,5212,0,0,0,0,0,1,115210,0
5211,传送门,0,0,2,65,12,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,521005212,0,0,0,0,0,5220,0,0,0,0,0,1,0,0
5212,第一关宝物,0,0,3,17,14,C_qianbi_03.png,0,8,20,7,4,0,1,5,520105201,0,0,0,0,0,103,0,5213,0,0,0,1,0,0
5213,第三关宝物,0,0,3,30,26,C_qianbi_03.png,0,8,20,7,4,0,1,5,520305204,0,0,0,0,0,103,0,5214,0,0,0,1,0,0
5214,第四关宝物,0,0,3,18,29,C_zuanshi_03.png,0,8,20,7,4,0,1,5,520405205,0,0,0,0,0,113,0,5215,0,0,0,1,0,0
5217,第五关宝物,0,0,3,38,15,C_qianbi_03.png,0,8,20,7,4,0,1,5,520505206,0,0,0,0,0,103,0,5216,0,0,0,1,0,0
5215,第六关宝物,0,0,3,37,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,520605207,0,0,0,0,0,113,0,5217,0,0,0,1,0,0
5216,第八关宝物,0,0,3,54,23,C_qianbi_03.png,0,8,20,7,4,0,1,5,520805210,0,0,0,0,0,103,0,5218,0,0,0,1,0,0
5218,第九关宝物,0,0,3,54,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,520905211,0,0,0,0,0,113,0,5219,0,0,0,1,0,0
