id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,13,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,峡谷
2,4,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500739,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,10,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500740,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,3,9,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500741,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
5,13,3,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500745,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,6,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500746,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
7,14,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,14,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,11,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,10,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,6,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,5,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,2,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
14,1,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
15,3,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
16,3,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,706110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
