id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
4001,第一关,  前军牙将,hpicon_hero2005,2,19,11,C_muzhuang_01.png,1103,10,15,1,7,0,1,5,0,0,0,0,0,0,400101,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
4002,第二关,中军牙将,hpicon_hero1010,2,24,12,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,400201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4003,第三关,  中军牙将,hpicon_hero1001,2,20,14,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,400301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4004,第四关,  后军牙将,hpicon_hero2013,2,29,14,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,400401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4005,第五关,  后军牙将,hpicon_hero3002,2,25,16,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,400501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4006,第六关,  后军牙将,hpicon_hero2013,2,21,18,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,400601,0,0,0,0,0,1,0,我们已经准备好了。
4007,第七关,  前军牙将,hpicon_hero1010,2,22,27,C_muzhuang_01.png,7101,10,15,1,1,0,1,5,0,0,0,0,0,0,400701,0,0,0,0,0,1,0,我们会保护好队友的。
4008,第八关,  前军牙将,hpicon_hero2010,2,15.3,29.3,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,400801,0,0,0,0,0,1,0,没有人能突破这个防线！
4009,第九关,  后军牙将,hpicon_hero3001,2,19.3,31.3,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,400901,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4010,第十关,  前军裨将,hpicon_hero2005,2,23,41,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,401001,0,0,0,0,0,1,0,我们会保护好队友的。
4011,第十一关,  中军裨将,hpicon_hero2011,2,24,44,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,401101,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4012,第十二关,  中军裨将,hpicon_hero4006,2,28,42,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,401201,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4013,第十三关,  后军裨将,hpicon_hero1009,2,25,48,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,401301,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4014,第十四关,  后军裨将,hpicon_hero1010,2,29,46,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,401401,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4015,第十五关,  后军裨将,hpicon_hero3002,2,33,44,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,401501,0,0,0,0,0,1,0,我们已经准备好了。
4016,第十六关,  前军裨将,hpicon_hero2013,2,49.8,46.8,C_muzhuang_01.png,2104,10,15,1,7,0,1,5,0,0,0,0,0,0,401601,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4017,第十七关,  中军裨将,hpicon_hero1001,2,54,51,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,401701,0,0,0,0,0,1,0,看我们一下一个窟窿。
4018,第十八关,  后军裨将,hpicon_hero2011,2,58,49,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,401801,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4019,第十九关,  前军裨将,hpicon_hero3004,2,78.5,43.5,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,401901,0,0,0,0,0,1,0,我们会保护好队友的。
4020,第二十关,  前军裨将,hpicon_hero3004,2,74,41,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,402001,0,0,0,0,0,1,0,没有人能突破这个防线！
4021,第二十一关,  后军裨将,hpicon_hero1005,2,85,41,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,402101,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4022,第二十二关,  后军裨将,hpicon_hero3004,2,81,39,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,402201,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4023,第二十三关,  后军裨将,hpicon_hero1018,2,77,37,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,402301,0,0,0,0,0,1,0,我们已经准备好了。
4024,第二十四关,  前军裨将,hpicon_hero3010,2,65,23,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,402401,0,0,0,0,0,1,0,没有人能突破这个防线！
4025,第二十五关,  前军裨将,hpicon_hero2010,2,61,25,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,402501,0,0,0,0,0,1,0,站在我们身后就好！
4026,第二十六关,  中军裨将,hpicon_hero2010,2,61,21,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,402601,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4027,第二十七关,  中军裨将,hpicon_hero3009,2,57,23,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,402701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4028,第二十八关,  后军裨将,hpicon_hero1018,2,59,18,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,402801,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4029,第二十九关,  后军裨将,hpicon_hero1010,2,55,20,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,402901,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4030,第三十关,  后军裨将,hpicon_hero3004,2,51,22,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,403001,0,0,0,0,0,1,0,我们已经准备好了。
4031,第三十一关,  前军裨将,hpicon_hero3009,2,80,17.5,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,403101,0,0,0,0,0,1,0,我们会保护好队友的。
4032,第三十二关,  中军裨将,hpicon_hero1010,2,86,16.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,403201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4033,第三十三关,  中军裨将,hpicon_hero1018,2,82,14.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,403301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4034,第三十四关,  左军裨将,hpicon_hero1010,2,92,15.5,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,403401,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
4035,第三十五关,  右军裨将,hpicon_hero3004,2,84,11.5,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,403501,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
