id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
1001,第一关,  前军偏将,hpicon_hero4007,2,93,52,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,100101,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1002,第二关,中军裨将,hpicon_hero1005,2,89,50,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,100201,0,0,0,0,0,1,0,看我们一下一个窟窿。
1003,第三关,  后军裨将,hpicon_hero2011,2,85,48,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,100301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1004,第四关,  前军裨将,hpicon_hero1018,2,76,45,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,100401,0,0,0,0,0,1,0,我们会保护好队友的。
1005,第五关,  前军裨将,hpicon_hero1006,2,80,43,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,100501,0,0,0,0,0,1,0,没有人能突破这个防线！
1006,第六关,  左军裨将,hpicon_hero1008,2,82,37,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,100601,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1007,第七关,  中军裨将,hpicon_hero2007,2,77,41,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,100701,0,0,0,0,0,1,0,看我们一下一个窟窿。
1008,第八关,  右军裨将,hpicon_hero4005,2,73,43,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,100801,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1009,第九关,  后军裨将,hpicon_hero4001,2,74,39,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,100901,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
1010,第十关,  前军裨将,hpicon_hero4007,2,29,51,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,101001,0,0,0,0,0,1,0,没有人能突破这个防线！
1011,第十一关,  前军裨将,hpicon_hero1005,2,26,49,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,101101,0,0,0,0,0,1,0,站在我们身后就好！
1012,第十二关,  中军裨将,hpicon_hero2011,2,34,50,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,101201,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1013,第十三关,  中军裨将,hpicon_hero1010,2,31,48,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,101301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1014,第十四关,  中军裨将,hpicon_hero6003,2,28,46,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,101401,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1015,第十五关,  后军裨将,hpicon_hero1018,2,37,43.5,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,101501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
1016,第十六关,  前军裨将,hpicon_hero1010,2,78,19,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,101601,0,0,0,0,0,1,0,我们会保护好队友的。
1017,第十七关,  前军裨将,hpicon_hero6003,2,81,20.7,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,101701,0,0,0,0,0,1,0,没有人能突破这个防线！
1018,第十八关,  左军裨将,hpicon_hero1018,2,90,24,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,101801,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1019,第十九关,  中军裨将,hpicon_hero1009,2,81.5,17,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,101901,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1020,第二十关,  中军裨将,hpicon_hero3004,2,84.5,19,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,102001,0,0,0,0,0,1,0,武器就是一寸长一寸强！
