id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
7201,第一关,0,0,2,15,18,C_muzhuang_01.png,13008,8,20,1,5,0,1,5,0,0,0,0,0,0,7201,0,0,0,0,0,1,0,0
7202,第二关搜索,0,0,0,34,9,B_yiji_04.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,7202,16,0,16,192,0,0,0,0
7203,第三关,0,0,2,33,18,C_muzhuang_01.png,12007,8,20,1,7,0,1,5,0,0,0,0,0,0,7204,0,0,0,0,0,1,117203,0
7204,第四关,0,0,2,27,27,C_muzhuang_01.png,11101,10,20,1,1,0,1,5,0,0,0,0,0,0,7205,0,0,0,0,0,1,0,0
7205,第五关,0,0,2,41,27,C_muzhuang_01.png,13003,8,20,1,5,0,1,5,0,0,0,0,0,0,7206,0,0,0,0,0,1,117205,0
7206,第六关,0,0,2,57,30,C_muzhuang_01.png,11104,10,20,1,7,0,1,5,0,0,0,0,0,0,7207,0,0,0,0,0,1,0,0
7207,第七关搜索,0,0,0,48,10,B_yiji_04.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,7208,15,0,15,192,0,0,0,0
7208,第八关,0,0,2,51,22,C_muzhuang_01.png,13008,8,20,1,5,0,1,5,0,0,0,0,0,0,7210,0,0,0,0,0,1,117208,0
7209,第九关,0,0,2,55,13,C_muzhuang_01.png,11102,10,20,1,4,0,1,5,0,0,0,0,0,0,7211,0,0,0,0,0,1,0,0
7210,第十关,0,0,2,58,17,C_muzhuang_01.png,13003,10,20,9,5,0,1,5,0,0,0,0,0,0,7212,0,0,0,0,0,1,117210,0
7211,传送门,0,0,2,64,16,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,721007212,0,0,0,0,0,7220,0,0,0,0,0,1,0,0
7212,第一关宝物,0,0,3,14,16,C_qianbi_03.png,0,8,20,7,4,0,1,5,720107201,0,0,0,0,0,103,0,7213,0,0,0,1,0,0
7213,第三关宝物,0,0,3,32,20,C_qianbi_03.png,0,8,20,7,4,0,1,5,720307204,0,0,0,0,0,103,0,7214,0,0,0,1,0,0
7214,第四关宝物,0,0,3,27,29,C_zuanshi_03.png,0,8,20,7,4,0,1,5,720407205,0,0,0,0,0,113,0,7215,0,0,0,1,0,0
7215,第五关宝物,0,0,3,43,25,C_qianbi_03.png,0,8,20,7,4,0,1,5,720507206,0,0,0,0,0,103,0,7216,0,0,0,1,0,0
7216,第六关宝物,0,0,3,60,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,720607207,0,0,0,0,0,113,0,7217,0,0,0,1,0,0
7217,第八关宝物,0,0,3,49,20,C_qianbi_03.png,0,8,20,7,4,0,1,5,720807210,0,0,0,0,0,103,0,7218,0,0,0,1,0,0
7218,第九关宝物,0,0,3,57,13,C_zuanshi_03.png,0,8,20,7,4,0,1,5,720907211,0,0,0,0,0,113,0,7219,0,0,0,1,0,0
