id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
6801,第一关,0,0,2,17,19,C_muzhuang_01.png,11006,8,20,1,7,0,1,5,0,0,0,0,0,0,6801,0,0,0,0,0,1,0,0
6802,第二关搜索,0,0,0,32,13,B_yiji_04.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,6802,15,0,15,192,0,0,0,0
6803,第三关,0,0,2,29,23,C_muzhuang_01.png,13009,8,30,1,4,0,1,5,0,0,0,0,0,0,6804,0,0,0,0,0,1,116803,0
6804,第四关,0,0,2,14,28,C_muzhuang_01.png,13101,10,20,1,0,0,1,5,0,0,0,0,0,0,6805,0,0,0,0,0,1,0,0
6805,第五关,0,0,2,42,16,C_muzhuang_01.png,13007,8,20,1,5,0,1,5,0,0,0,0,0,0,6806,0,0,0,0,0,1,116805,0
6806,第六关,0,0,2,45,21,C_muzhuang_01.png,15004,8,35,2,0,0,1,5,0,0,0,0,0,0,6807,0,0,0,0,0,1,0,0
6807,第七关搜索,0,0,0,59,10,B_yiji_04.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,6808,16,0,16,192,0,0,0,0
6808,第八关,0,0,2,58,23,C_muzhuang_01.png,11006,8,20,1,7,0,1,5,0,0,0,0,0,0,6810,0,0,0,0,0,1,116808,0
6809,第九关,0,0,2,25,32,C_muzhuang_01.png,13103,10,20,1,7,0,1,5,0,0,0,0,0,0,6811,0,0,0,0,0,1,0,0
6810,第十关,0,0,2,60,35,C_muzhuang_01.png,13007,10,20,9,7,0,1,5,0,0,0,0,0,0,6812,0,0,0,0,0,1,116810,0
6811,传送门,0,0,2,62,38,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,681006812,0,0,0,0,0,6820,0,0,0,0,0,1,0,0
6812,第一关宝物,0,0,3,19,20,C_qianbi_03.png,0,8,20,7,4,0,1,5,680106801,0,0,0,0,0,103,0,6813,0,0,0,1,0,0
6813,第三关宝物,0,0,3,33,23,C_qianbi_03.png,0,8,20,7,4,0,1,5,680306804,0,0,0,0,0,103,0,6814,0,0,0,1,0,0
6814,第四关宝物,0,0,3,15,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,680406805,0,0,0,0,0,113,0,6815,0,0,0,1,0,0
6815,第五关宝物,0,0,3,42,14,C_qianbi_03.png,0,8,20,7,4,0,1,5,680506806,0,0,0,0,0,103,0,6816,0,0,0,1,0,0
6816,第六关宝物,0,0,3,41,28,C_zuanshi_03.png,0,8,20,7,4,0,1,5,680606807,0,0,0,0,0,113,0,6817,0,0,0,1,0,0
