id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
4101,第一关,  前军牙将,hpicon_hero2005,2,23,12.5,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,410101,0,0,0,0,0,1,0,我们会保护好队友的。
4102,第二关,前军牙将,hpicon_hero3002,2,19,14.5,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,410201,0,0,0,0,0,1,0,没有人能突破这个防线！
4103,第三关,  前军牙将,hpicon_hero2013,2,15,16.5,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,410301,0,0,0,0,0,1,0,站在我们身后就好！
4104,第四关,  中军牙将,hpicon_hero1010,2,26,14.5,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,410401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4105,第五关,  中军牙将,hpicon_hero2010,2,22,16.5,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,410501,0,0,0,0,0,1,0,看我们一下一个窟窿。
4106,第六关,  中军牙将,hpicon_hero3001,2,18,18.5,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,410601,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4107,第七关,  后军牙将,hpicon_hero2005,2,29,16.5,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,410701,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4108,第八关,  后军牙将,hpicon_hero2011,2,25,18.5,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,410801,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4109,第九关,  后军牙将,hpicon_hero4006,2,21,20.5,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,410901,0,0,0,0,0,1,0,我们已经准备好了。
4110,第十关,  前军牙将,hpicon_hero1009,2,25,44.5,C_muzhuang_01.png,2104,10,15,1,7,0,1,5,0,0,0,0,0,0,411001,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4111,第十一关,  前军牙将,hpicon_hero1010,2,29,42.5,C_muzhuang_01.png,2104,10,15,1,7,0,1,5,0,0,0,0,0,0,411101,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4112,第十二关,  后军裨将,hpicon_hero3002,2,28,49,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,411201,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4113,第十三关,  后军裨将,hpicon_hero2013,2,32,47,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,411301,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4114,第十四关,  后军裨将,hpicon_hero1001,2,36,45,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,411401,0,0,0,0,0,1,0,我们已经准备好了。
4115,第十五关,  前军牙将,hpicon_hero2011,2,59,45,C_muzhuang_01.png,7101,10,15,1,7,0,1,5,0,0,0,0,0,0,411501,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4116,第十六关,  前军牙将,hpicon_hero1009,2,64.5,48,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,411601,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4117,第十七关,  后军裨将,hpicon_hero3001,2,80,49,C_muzhuang_01.png,1102,10,15,1,5,0,1,5,0,0,0,0,0,0,411701,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4118,第十八关,  后军裨将,hpicon_hero3001,2,83,45,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,411801,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4119,第十九关,  后军裨将,hpicon_hero1010,2,87,47,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,411901,0,0,0,0,0,1,0,我们已经准备好了。
4120,第二十关,  前军裨将,hpicon_hero3004,2,64,34,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,412001,0,0,0,0,0,1,0,我们会保护好队友的。
4121,第二十一关,  前军裨将,hpicon_hero3004,2,68,32,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,412101,0,0,0,0,0,1,0,没有人能突破这个防线！
4122,第二十二关,  前军裨将,hpicon_hero2004,2,72,30,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,412201,0,0,0,0,0,1,0,站在我们身后就好！
4123,第二十三关,  中军裨将,hpicon_hero1005,2,63,31,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,412301,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
