id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
4501,第一关,  前军裨将,hpicon_hero2005,2,20,46,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,450101,0,0,0,0,0,1,0,我们会保护好队友的。
4502,第二关,前军裨将,hpicon_hero3002,2,24,48,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,450201,0,0,0,0,0,1,0,没有人能突破这个防线！
4503,第三关,  中军裨将,hpicon_hero2013,2,22,43,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,450301,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4504,第四关,  中军裨将,hpicon_hero2010,2,26,45,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,450401,0,0,0,0,0,1,0,看我们一下一个窟窿。
4505,第五关,  中军裨将,hpicon_hero3001,2,30,47,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,450501,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4506,第六关,  后军裨将,hpicon_hero2005,2,25,41,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,450601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4507,第七关,  后军裨将,hpicon_hero2011,2,29,43,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,450701,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4508,第八关,  后军裨将,hpicon_hero4006,2,33,45,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,450801,0,0,0,0,0,1,0,我们已经准备好了。
4509,第九关,  前军裨将,hpicon_hero1009,2,55,49,C_muzhuang_01.png,1102,10,15,1,5,0,1,5,0,0,0,0,0,0,450901,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
4510,第十关,  后军裨将,hpicon_hero1010,2,58,45,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,451001,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
4511,第十一关,  后军裨将,hpicon_hero3002,2,63.5,48,C_muzhuang_01.png,1104,10,15,1,3,0,1,5,0,0,0,0,0,0,451101,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
4512,第十二关,  前军裨将,hpicon_hero2013,2,84.5,33,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,451201,0,0,0,0,0,1,0,站在我们身后就好！
4513,第十三关,  前军裨将,hpicon_hero1001,2,82,30.5,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,451301,0,0,0,0,0,1,0,这盾牌可真大啊！
4514,第十四关,  后军裨将,hpicon_hero2011,2,91.2,31,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,451401,0,0,0,0,0,1,0,我们已经准备好了。
4515,第十五关,  后军裨将,hpicon_hero1009,2,85.8,28.3,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,451501,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4516,第十六关,  前军裨将,hpicon_hero3001,2,82,15,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,451601,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
4517,第十七关,  前军裨将,hpicon_hero3001,2,78,17,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,451701,0,0,0,0,0,1,0,看我们一下一个窟窿。
4518,第十八关,  后军裨将,hpicon_hero1010,2,79,11,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,451801,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
4519,第十九关,  后军裨将,hpicon_hero3004,2,75,13,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,451901,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
4520,第二十关,  后军裨将,hpicon_hero3004,2,71,15,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,452001,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
4521,第二十一关,  前军裨将,hpicon_hero3001,2,54,21,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,452101,0,0,0,0,0,1,0,我们会保护好队友的。
4522,第二十二关,  前军裨将,hpicon_hero2010,2,58,23,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,452201,0,0,0,0,0,1,0,没有人能突破这个防线！
4523,第二十三关,  中军裨将,hpicon_hero1010,2,50,22,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,452301,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4524,第二十四关,  中军裨将,hpicon_hero3004,2,53,24,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,452401,0,0,0,0,0,1,0,看我们一下一个窟窿。
