id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,14,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,峡谷
2,13,13,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500315,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,5,13,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500316,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,8,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500317,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
5,2,7,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500319,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,13,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,14,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,7,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,7,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,4,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,4,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,1,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,1,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,303108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
