id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,14,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,初始点
2,14,9,0,0,剧情,2,0,0,0,1,1,0,0,2,0,探查下西方的敌人。,0,0,0,0,0,0,0,8|2,60101,0,初始剧情
3,13,5,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400601,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,18,0,0,0,0,普通小怪
4,12,6,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400602,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,19,0,0,0,0,普通小怪
5,11,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400603,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,20,0,0,0,0,普通小怪
6,8,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400604,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,21,0,0,0,0,普通小怪
7,8,10,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400605,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,22|103,0,0,0,0,普通小怪
8,7,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400606,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,23,0,0,0,0,普通小怪
9,6,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400607,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,24,0,0,0,0,普通小怪
10,5,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400608,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,25,0,0,0,0,普通小怪
11,4,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400614,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,26,0,0,0,0,普通小怪
12,5,6,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400610,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,27,0,0,0,0,普通小怪
13,4,9,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400611,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,28,0,0,0,0,普通小怪
14,4,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400612,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,29,0,0,0,0,普通小怪
15,3,9,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400613,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,30,0,0,0,0,普通小怪
16,2,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400609,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,31,0,0,0,0,普通小怪
17,1,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400615,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,32,0,0,0,0,普通小怪
18,13,5,ins_relics_01,0,选择遗物,8,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
19,12,6,ins_relics_01,0,选择遗物,8,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
20,11,2,ins_relics_01,0,选择遗物,8,2,5,0,0,0,0,1,2,0,0,0,0,0,0,102,105,0,0,60401,0,小怪BUFF
21,8,7,ins_relics_01,0,选择遗物,8,2,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
22,8,10,ins_relics_01,0,选择遗物,8,2,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
23,7,8,ins_relics_01,0,选择遗物,8,2,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
24,6,8,ins_relics_01,0,选择遗物,8,2,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
25,5,3,ins_relics_01,0,选择遗物,8,2,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
26,4,2,ins_relics_01,0,选择遗物,8,2,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
27,5,6,ins_relics_01,0,选择遗物,8,2,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
28,4,9,ins_relics_01,0,选择遗物,8,2,13,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
29,4,12,ins_relics_01,0,选择遗物,8,2,14,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
30,3,9,ins_relics_01,0,选择遗物,8,2,15,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
31,2,7,ins_relics_01,0,选择遗物,8,2,16,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
32,1,7,ins_relics_01,0,选择遗物,8,2,17,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
33,13,3,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400618,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,46,0,0,0,0,普通精锐
34,12,3,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400619,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,47,0,0,0,0,普通精锐
35,10,7,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400620,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,48,0,0,0,0,普通精锐
36,9,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400621,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,49,0,0,0,0,普通精锐
37,9,9,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400622,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,50,0,0,0,0,普通精锐
38,9,11,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400623,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,51|103,0,0,0,0,普通精锐
39,8,5,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400624,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,52,0,0,0,0,普通精锐
40,7,7,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400625,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,53,0,0,0,0,普通精锐
41,7,11,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400626,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,54|103,0,0,0,0,普通精锐
42,6,7,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400627,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,55,0,0,0,0,普通精锐
43,4,11,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400628,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,56,0,0,0,0,普通精锐
44,3,5,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400629,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,57,0,0,0,0,普通精锐
45,1,11,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400630,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,58,0,0,0,0,普通精锐
46,13,3,ins_relics_01,0,选择遗物,8,2,33,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
47,12,3,ins_relics_01,0,选择遗物,8,2,34,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
48,10,7,ins_relics_01,0,选择遗物,8,2,35,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
49,9,4,ins_relics_01,0,选择遗物,8,2,36,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
50,9,9,ins_relics_01,0,选择遗物,8,2,37,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
51,9,11,ins_relics_01,0,选择遗物,8,2,38,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
52,8,5,ins_relics_01,0,选择遗物,8,2,39,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
53,7,7,ins_relics_01,0,选择遗物,8,2,40,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
54,7,11,ins_relics_01,0,选择遗物,8,2,41,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
55,6,7,ins_relics_01,0,选择遗物,8,2,42,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
56,4,11,ins_relics_01,0,选择遗物,8,2,43,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
57,3,5,ins_relics_01,0,选择遗物,8,2,44,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
58,1,11,ins_relics_01,0,选择遗物,8,2,45,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
