id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,2,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,森林
2,12,13,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500615,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,4,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500616,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,2,2,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500619,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,12,10,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500620,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,2,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,3,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,5,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,6,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,10,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,11,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,13,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,14,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,603108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
