id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,15,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,初始点
2,15,12,0,0,剧情,2,0,0,0,1,1,0,0,2,1001001,查看线索，破解光之神的源力。,0,0,0,0,0,0,0,0,0,0,初始剧情
3,1,9,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401001,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,23,0,0,0,0,普通小怪
4,2,15,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401002,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,24,0,0,0,0,普通小怪
5,2,18,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401003,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,25,0,0,0,0,普通小怪
6,3,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401004,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,26,0,0,0,0,普通小怪
7,3,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401005,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,27,0,0,0,0,普通小怪
8,3,13,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401006,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,28,0,0,0,0,普通小怪
9,5,6,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401007,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,29,0,0,0,0,普通小怪
10,6,4,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401008,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,30,0,0,0,0,普通小怪
11,7,15,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401009,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,31,0,0,0,0,普通小怪
12,8,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401010,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,32,0,0,0,0,普通小怪
13,8,10,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401011,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,33,0,0,0,0,普通小怪
14,9,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401012,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,34,0,0,0,0,普通小怪
15,10,10,ins_monster_01,0,敌人,3,0,0,0,0,0,0,401013,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,35,0,0,0,0,普通小怪
