id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
3201,第一关,  前军牙将,hpicon_hero2005,2,95,47,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,320101,0,0,0,0,0,1,0,我们会保护好队友的。
3202,第二关,中军牙将,hpicon_hero3002,2,91,45,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,320201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3203,第三关,  右军牙将,hpicon_hero2013,2,96,37,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,320301,0,0,0,0,0,1,0,我们已经准备好了。
3204,第四关,  中军牙将,hpicon_hero1010,2,92,41,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,320401,0,0,0,0,0,1,0,看我们一下一个窟窿。
3205,第五关,  中军牙将,hpicon_hero2010,2,88,43,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,320501,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
3206,第六关,  左军牙将,hpicon_hero3001,2,84,45,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,320601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3207,第七关,  后军牙将,hpicon_hero4006,2,85,41,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,320701,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3208,第八关,  后军牙将,hpicon_hero1009,2,83,37,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,320801,0,0,0,0,0,1,0,我们已经准备好了。
3209,第九关,  后军牙将,hpicon_hero1010,2,87,35,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,320901,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3210,第十关,  前军裨将,hpicon_hero2005,2,91,27,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,321001,0,0,0,0,0,1,0,我们会保护好队友的。
