id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
1501,第一关,  前军裨将,hpicon_hero1018,2,10.7,42.2,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,150101,0,0,0,0,0,1,0,这盾牌可真大啊！
1502,第二关,前军裨将,hpicon_hero1006,2,12.8,44.5,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,150201,0,0,0,0,0,1,0,我们会保护好队友的。
1503,第三关,  前军裨将,hpicon_hero1008,2,18,46,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,150301,0,0,0,0,0,1,0,没有人能突破这个防线！
1504,第四关,  前军裨将,hpicon_hero1018,2,14.7,40.2,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,150401,0,0,0,0,0,1,0,这盾牌可真大啊！
1505,第五关,  前军裨将,hpicon_hero1006,2,16.8,42.5,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,150501,0,0,0,0,0,1,0,我们会保护好队友的。
1506,第六关,  前军裨将,hpicon_hero1008,2,22,44,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,150601,0,0,0,0,0,1,0,没有人能突破这个防线！
1507,第七关,  后军裨将,hpicon_hero2007,2,26,42,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,150701,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1508,第八关,  后军裨将,hpicon_hero4005,2,18,38,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,150801,0,0,0,0,0,1,0,看我们一下一个窟窿。
1509,第九关,  先锋将军,hpicon_hero2013,2,22,40,C_muzhuang_01.png,2013,10,15,1,5,0,1,5,0,0,0,0,0,0,150901,0,0,0,0,0,1,0,你就是我接下来的军功么？
1510,第十关,  前军偏将,hpicon_hero2005,2,20.5,31,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,151001,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
1511,第十一关,  后军裨将,hpicon_hero2011,2,20.8,27.8,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,151101,0,0,0,0,0,1,0,我们灵巧而精确。
1512,第十二关,  后军裨将,hpicon_hero4006,2,25,29.5,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,151201,0,0,0,0,0,1,0,我们射的又快又准。
1513,第十三关,  前军裨将,hpicon_hero4007,2,28,24,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,151301,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1514,第十四关,  中军裨将,hpicon_hero1005,2,32,22,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,151401,0,0,0,0,0,1,0,看我们一下一个窟窿。
1515,第十五关,  后军裨将,hpicon_hero2011,2,36,20,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,151501,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
