id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
8301,第一关,0,0,2,17,19,C_muzhuang_01.png,12010,8,20,1,7,0,1,5,0,0,0,0,0,0,8301,0,0,0,0,0,1,0,0
8302,第二关搜索,0,0,0,12,28,B_yiji_04.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,8302,15,0,15,192,0,0,0,0
8303,第三关,0,0,2,26,27,C_muzhuang_01.png,13011,8,20,1,7,0,1,5,0,0,0,0,0,0,8304,0,0,0,0,0,1,1108303,0
8304,第四关,0,0,2,37,28,C_muzhuang_01.png,13101,10,20,1,7,0,1,5,0,0,0,0,0,0,8305,0,0,0,0,0,1,0,0
8305,第五关,0,0,2,46,28,C_muzhuang_01.png,13001,8,20,1,5,0,1,5,0,0,0,0,0,0,8306,0,0,0,0,0,1,1108305,0
8306,第六关,0,0,2,35,17,C_muzhuang_01.png,12010,8,20,1,5,0,1,5,0,0,0,0,0,0,8307,0,0,0,0,0,1,0,0
8307,第七关搜索,0,0,0,60,28,B_yiji_04.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,8308,16,0,16,192,0,0,0,0
8308,第八关,0,0,2,52,19,C_muzhuang_01.png,12010,8,20,1,5,0,1,5,0,0,0,0,0,0,8310,0,0,0,0,0,1,1108308,0
8309,第九关,0,0,2,54,27,C_muzhuang_01.png,13104,10,20,1,5,0,1,5,0,0,0,0,0,0,8311,0,0,0,0,0,1,0,0
8310,第十关,0,0,2,58,13,C_muzhuang_01.png,13001,10,20,9,5,0,1,5,0,0,0,0,0,0,8312,0,0,0,0,0,1,1108310,0
8311,传送门,0,0,2,60,6,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,831008312,0,0,0,0,0,8320,0,0,0,0,0,1,0,0
8312,第一关宝物,0,0,3,17,21,C_qianbi_03.png,0,8,20,7,4,0,1,5,830108301,0,0,0,0,0,103,0,8313,0,0,0,1,0,0
8313,第三关宝物,0,0,3,26,25,C_qianbi_03.png,0,8,20,7,4,0,1,5,830308304,0,0,0,0,0,103,0,8314,0,0,0,1,0,0
8314,第四关宝物,0,0,3,39,29,C_zuanshi_03.png,0,8,20,7,4,0,1,5,830408305,0,0,0,0,0,113,0,8315,0,0,0,1,0,0
8315,第五关宝物,0,0,3,49,28,C_qianbi_03.png,0,8,20,7,4,0,1,5,830508306,0,0,0,0,0,103,0,8316,0,0,0,1,0,0
8316,第六关宝物,0,0,3,37,15,C_zuanshi_03.png,0,8,20,7,4,0,1,5,830608307,0,0,0,0,0,113,0,8317,0,0,0,1,0,0
8317,第八关宝物,0,0,3,51,17,C_qianbi_03.png,0,8,20,7,4,0,1,5,830808310,0,0,0,0,0,103,0,8318,0,0,0,1,0,0
8318,第九关宝物,0,0,3,55,29,C_zuanshi_03.png,0,8,20,7,4,0,1,5,830908311,0,0,0,0,0,113,0,8319,0,0,0,1,0,0
