id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,9,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,城墙
2,7,5,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500107,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,4,6,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500108,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,8,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,102101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
5,9,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,102102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,10,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,102103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,3,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,102104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,2,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,102105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,1,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,102106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,9,2,0,0,剧情,2,0,0,0,1,1,0,0,2,0,击败所有守卫获取奖励！,0,0,0,0,0,0,0,0,0,0,初始剧情
