id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
3001,第一关,  前军牙将,hpicon_hero2005,2,23,11,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,300101,0,0,0,0,0,1,0,我们会保护好队友的。
3002,第二关,前军牙将,hpicon_hero3002,2,19,13,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,300201,0,0,0,0,0,1,0,没有人能突破这个防线！
3003,第三关,  前军牙将,hpicon_hero2013,2,15,15,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,300301,0,0,0,0,0,1,0,站在我们身后就好！
3004,第四关,  中军牙将,hpicon_hero1010,2,26,13,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,300401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3005,第五关,  中军牙将,hpicon_hero2010,2,22,15,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,300501,0,0,0,0,0,1,0,看我们一下一个窟窿。
3006,第六关,  中军牙将,hpicon_hero3001,2,18,17,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,300601,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
3007,第七关,  后军牙将,hpicon_hero2005,2,29,15,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,300701,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3008,第八关,  后军牙将,hpicon_hero2011,2,25,17,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,300801,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3009,第九关,  后军牙将,hpicon_hero4006,2,21,19,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,300901,0,0,0,0,0,1,0,我们已经准备好了。
3010,第十关,  前军裨将,hpicon_hero1009,2,26,38,C_muzhuang_01.png,1900,10,15,1,1,0,1,5,0,0,0,0,0,0,301001,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
3011,第十一关,  中军裨将,hpicon_hero1010,2,25,44.5,C_muzhuang_01.png,2104,10,15,1,7,0,1,5,0,0,0,0,0,0,301101,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3012,第十二关,  中军裨将,hpicon_hero3002,2,30.5,43.5,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,301201,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
3013,第十三关,  后军裨将,hpicon_hero2013,2,28,49,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,301301,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3014,第十四关,  后军裨将,hpicon_hero1001,2,32,47,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,301401,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3015,第十五关,  后军裨将,hpicon_hero2011,2,36,45,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,301501,0,0,0,0,0,1,0,我们已经准备好了。
3016,第十六关,  前军裨将,hpicon_hero1009,2,59,45,C_muzhuang_01.png,7101,10,15,1,7,0,1,5,0,0,0,0,0,0,301601,0,0,0,0,0,1,0,我们会保护好队友的。
3017,第十七关,  中军裨将,hpicon_hero3001,2,64.5,48,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,301701,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3018,第十八关,  中军裨将,hpicon_hero3001,2,80.8,47.8,C_muzhuang_01.png,1102,10,15,1,5,0,1,5,0,0,0,0,0,0,301801,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
3019,第十九关,  后军裨将,hpicon_hero1010,2,82,43,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,301901,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3020,第二十关,  后军裨将,hpicon_hero3004,2,86,45,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,302001,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3021,第二十一关,  后军裨将,hpicon_hero3004,2,90,47,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,302101,0,0,0,0,0,1,0,我们已经准备好了。
3022,第二十二关,  前军裨将,hpicon_hero2004,2,68,32,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,302201,0,0,0,0,0,1,0,我们会保护好队友的。
3023,第二十三关,  中军裨将,hpicon_hero1005,2,63,31,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,302301,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
3024,第二十四关,  中军裨将,hpicon_hero3004,2,67,29,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,302401,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
3025,第二十五关,  后军裨将,hpicon_hero1018,2,58,30,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,302501,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3026,第二十六关,  后军裨将,hpicon_hero3010,2,62,28,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,302601,0,0,0,0,0,1,0,看我们一下一个窟窿。
3027,第二十七关,  后军裨将,hpicon_hero2010,2,66,26,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,302701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
3028,第二十八关,  前军裨将,hpicon_hero3009,2,71,15,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,302801,0,0,0,0,0,1,0,我们会保护好队友的。
3029,第二十九关,  前军裨将,hpicon_hero1018,2,75,17,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,302901,0,0,0,0,0,1,0,我们会保护好队友的。
3030,第三十关,  前军裨将,hpicon_hero1010,2,79,19,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,303001,0,0,0,0,0,1,0,没有人能突破这个防线！
3031,第三十一关,  前军裨将,hpicon_hero3004,2,83,21,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,303101,0,0,0,0,0,1,0,站在我们身后就好！
3032,第三十二关,  中军裨将,hpicon_hero3004,2,79,15,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,303201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3033,第三十三关,  中军裨将,hpicon_hero2004,2,83,17,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,303301,0,0,0,0,0,1,0,看我们一下一个窟窿。
3034,第三十四关,  右军裨将,hpicon_hero1005,2,80,12,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,303401,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
3035,第三十五关,  左军裨将,hpicon_hero2010,2,88,16,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,303501,0,0,0,0,0,1,0,准备好受死了么？
3036,第三十六关,  后军偏将,hpicon_hero3004,2,82,9,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,303601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3037,第三十七关,  后军偏将,hpicon_hero2004,2,86,11,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,303701,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3038,第三十八关,  后军偏将,hpicon_hero1005,2,90,13,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,303801,0,0,0,0,0,1,0,我们已经准备好了。
3039,第三十九关,  后军偏将,hpicon_hero2010,2,94,15,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,303901,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3040,第四十关,   马超,hpicon_hero4008,2,84,14,C_muzhuang_01.png,4008,10,15,1,5,0,1,5,0,0,0,0,0,0,304001,0,0,0,0,0,1,0,来啊，我已经等不及了。
30050,场景火3,0,0,4,97,19,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30052,场景火3,0,0,4,39,50,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30053,场景火3,0,0,4,93,49,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30054,场景火3,0,0,4,58,15,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30055,场景火3,0,0,4,61,49,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30056,场景火3,0,0,4,52,20,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30057,场景火3,0,0,4,35,18,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30058,场景火3,0,0,4,21,27,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30059,场景火3,0,0,4,54,33,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30060,场景火3,0,0,4,20,46,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30061,场景火3,0,0,4,42,24,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30062,场景火3,0,0,4,92,4,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30063,场景火3,0,0,4,13,8,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30064,场景火3,0,0,4,17,42,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30065,场景火3,0,0,4,75,45,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30066,场景火3,0,0,4,84,32,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30067,场景火3,0,0,4,71,20,C_muzhuang_01.png,1103,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
