id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
7301,第一关,0,0,2,19,26,C_muzhuang_01.png,14005,8,20,1,5,0,1,5,0,0,0,0,0,0,7301,0,0,0,0,0,1,0,0
7302,第二关搜索,0,0,0,9,10,B_yiji_04.png,0,10,20,5,1,0,1,5,0,0,0,0,0,0,7302,15,0,15,192,0,0,0,0
7303,第三关,0,0,2,22,17,C_muzhuang_01.png,11101,10,20,1,6,0,1,5,0,0,0,0,0,0,7304,0,0,0,0,0,1,117303,0
7304,第四关,0,0,2,40,27,C_muzhuang_01.png,11101,10,20,1,7,0,1,5,0,0,0,0,0,0,7305,0,0,0,0,0,1,0,0
7305,第五关,0,0,2,30,17,C_muzhuang_01.png,13003,8,20,1,5,0,1,5,0,0,0,0,0,0,7306,0,0,0,0,0,1,117305,0
7306,第六关,0,0,2,38,12,C_muzhuang_01.png,15006,12,35,2,5,0,1,5,0,0,0,0,0,0,7307,0,0,0,0,0,1,0,0
7307,第七关搜索,0,0,0,58,22,B_yiji_04.png,0,10,20,5,2,0,1,5,0,0,0,0,0,0,7308,16,0,16,192,0,0,0,0
7308,第八关,0,0,2,46,22,C_muzhuang_01.png,11101,10,20,1,6,0,1,5,0,0,0,0,0,0,7310,0,0,0,0,0,1,117308,0
7309,第九关,0,0,2,59,29,C_muzhuang_01.png,11101,10,20,1,7,0,1,5,0,0,0,0,0,0,7311,0,0,0,0,0,1,0,0
7310,第十关,0,0,2,58,15,C_muzhuang_01.png,14005,8,20,1,5,0,1,5,0,0,0,0,0,0,7312,0,0,0,0,0,1,117310,0
7311,传送门,0,0,2,62,8,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,731007312,0,0,0,0,0,7320,0,0,0,0,0,1,0,0
