id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
2001,第一关,  前军牙将,hpicon_hero2005,2,95,47,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,200101,0,0,0,0,0,1,0,我们会保护好队友的。
2002,第二关,中军牙将,hpicon_hero3002,2,91,45,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,200201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2003,第三关,  右军牙将,hpicon_hero2013,2,96,37,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,200301,0,0,0,0,0,1,0,我们已经准备好了。
2004,第四关,  中军牙将,hpicon_hero1010,2,92,41,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,200401,0,0,0,0,0,1,0,看我们一下一个窟窿。
2005,第五关,  中军牙将,hpicon_hero2010,2,88,43,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,200501,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2006,第六关,  左军牙将,hpicon_hero3001,2,84,45,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,200601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2007,第七关,  后军牙将,hpicon_hero2005,2,85,41,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,200701,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2008,第八关,  后军牙将,hpicon_hero2011,2,83,38,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,200801,0,0,0,0,0,1,0,我们已经准备好了。
2009,第九关,  前军牙将,hpicon_hero4006,2,90.5,23.7,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,200901,0,0,0,0,0,1,0,没有人能突破这个防线！
2010,第十关,  前军牙将,hpicon_hero1009,2,85.5,25.7,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,201001,0,0,0,0,0,1,0,站在我们身后就好！
2011,第十一关,  后军牙将,hpicon_hero1010,2,76.2,15.5,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,201101,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2012,第十二关,  后军牙将,hpicon_hero3002,2,70.5,17.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,201201,0,0,0,0,0,1,0,我们已经准备好了。
2013,第十三关,  前军裨将,hpicon_hero2013,2,60.4,12.2,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,201301,0,0,0,0,0,1,0,站在我们身后就好！
2014,第十四关,  中军裨将,hpicon_hero1001,2,59,7.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,201401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2015,第十五关,  中军裨将,hpicon_hero2011,2,55,9.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,201501,0,0,0,0,0,1,0,看我们一下一个窟窿。
2016,第十六关,  中军裨将,hpicon_hero1009,2,51,11.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,201601,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2017,第十七关,  后军裨将,hpicon_hero3001,2,51,7.5,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,201701,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2018,第十八关,  前军裨将,hpicon_hero3001,2,50.7,20.5,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,201801,0,0,0,0,0,1,0,没有人能突破这个防线！
2019,第十九关,  中军裨将,hpicon_hero1010,2,45.2,22.2,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,201901,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2020,第二十关,  中军裨将,hpicon_hero3004,2,48.8,24,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,202001,0,0,0,0,0,1,0,看我们一下一个窟窿。
2021,第二十一关,  后军裨将,hpicon_hero3004,2,39.5,23.5,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,202101,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2022,第二十二关,  后军裨将,hpicon_hero2004,2,43,25.4,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,202201,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2023,第二十三关,  后军裨将,hpicon_hero1005,2,46.8,27.3,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,202301,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2024,第二十四关,  前军裨将,hpicon_hero3004,2,51,33,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,202401,0,0,0,0,0,1,0,我们会保护好队友的。
2025,第二十五关,  前军裨将,hpicon_hero1018,2,47,35,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,202501,0,0,0,0,0,1,0,没有人能突破这个防线！
2026,第二十六关,  中军裨将,hpicon_hero3010,2,54,35,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,202601,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2027,第二十七关,  中军裨将,hpicon_hero2010,2,50,37,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,202701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2028,第二十八关,  后军裨将,hpicon_hero3009,2,55,39,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,202801,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2029,第二十九关,  后军裨将,hpicon_hero1018,2,59,41,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,202901,0,0,0,0,0,1,0,我们已经准备好了。
2030,第三十关,  前军裨将,hpicon_hero1010,2,36,51,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,203001,0,0,0,0,0,1,0,我们会保护好队友的。
2031,第三十一关,  前军裨将,hpicon_hero3004,2,32,49,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,203101,0,0,0,0,0,1,0,没有人能突破这个防线！
2032,第三十二关,  中军裨将,hpicon_hero3004,2,28,47,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,203201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2033,第三十三关,  右军裨将,hpicon_hero2004,2,33,41,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,203301,0,0,0,0,0,1,0,看我们一下一个窟窿。
2034,第三十四关,  中军裨将,hpicon_hero1005,2,29,43,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,203401,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2035,第三十五关,  中军裨将,hpicon_hero2010,2,25,45,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,203501,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2036,第三十六关,  中军裨将,hpicon_hero2007,2,21,47,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,203601,0,0,0,0,0,1,0,看我们一下一个窟窿。
2037,第三十七关,  左军裨将,hpicon_hero3002,2,17,49,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,203701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2038,第三十八关,  后军偏将,hpicon_hero2013,2,25,41,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,203801,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2039,第三十九关,  后军偏将,hpicon_hero1001,2,17,45,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,203901,0,0,0,0,0,1,0,我们已经准备好了。
2040,第四十关,   邓艾,hpicon_hero2011,2,21,43,C_muzhuang_01.png,2011,10,15,1,3,0,1,5,0,0,0,0,0,0,204001,0,0,0,0,0,1,0,还有谁能与我一战？
20007,水波纹小,0,0,4,73,32,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20008,水波纹小,0,0,4,65,39,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009,水波纹小,0,0,4,72,38,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010,水波纹小,0,0,4,36,8,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,水波纹小,0,0,4,72,11,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20012,水波纹小,0,0,4,17,22,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20013,水波纹小,0,0,4,24,27,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20014,水波纹小,0,0,4,31,26,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20015,水波纹小,0,0,4,30,31,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20016,水波纹小,0,0,4,7,35,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20017,水波纹小,0,0,4,13,41,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,场景火3,0,0,4,44,31,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20019,场景火3,0,0,4,35.5,42.5,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020,场景火3,0,0,4,94,17,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021,场景火3,0,0,4,80,44,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20022,场景火3,0,0,4,43,52,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20023,场景火3,0,0,4,56,17,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20024,场景火3,0,0,4,84,11,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20025,场景火3,0,0,4,55,27,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20026,场景火3,0,0,4,35,14,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20027,场景火3,0,0,4,50,45,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20028,场景火3,0,0,4,13,45,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20029,场景火3,0,0,4,91,32,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030,场景火3,0,0,4,68,43,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20031,场景火3,0,0,4,100,48,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20032,场景火3,0,0,4,66.5,14,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20033,场景火3,0,0,4,29,21,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20034,场景火3,0,0,4,20,31,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035,场景火3,0,0,4,50,13,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,场景火3,0,0,4,87,27,C_muzhuang_01.png,2102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037,场景烟雾1,0,0,4,66,12,C_muzhuang_01.png,2102,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20038,场景烟雾1,0,0,4,55,17,C_muzhuang_01.png,2102,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20039,场景炸弹大,0,0,4,38,41,C_muzhuang_01.png,2102,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040,场景烟雾2,0,0,4,36,47,C_muzhuang_01.png,2102,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20041,场景炸弹大,0,0,4,98,32,C_muzhuang_01.png,2102,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20042,场景烟雾2,0,0,4,37,37,C_muzhuang_01.png,2102,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,场景烟雾2,0,0,4,58,24,C_muzhuang_01.png,2102,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20044,场景烟雾2,0,0,4,63,45,C_muzhuang_01.png,2102,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20045,场景烟雾2,0,0,4,17,37,C_muzhuang_01.png,2102,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20046,场景炸弹大,0,0,4,62,27,C_muzhuang_01.png,2102,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20047,场景火1,0,0,4,99,31.5,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20048,场景火1,0,0,4,46,9,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,场景火1,0,0,4,77,26.5,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20050,场景火1,0,0,4,79.5,41,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,场景火1,0,0,4,40,40,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20052,场景火1,0,0,4,33.5,14,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20053,场景火1,0,0,4,20.5,30.5,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20054,场景火1,0,0,4,61.5,25.5,C_muzhuang_01.png,2102,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,场景火2,0,0,4,64,32,C_muzhuang_01.png,2102,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20056,场景火2,0,0,4,100,36,C_muzhuang_01.png,2102,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20057,场景火2,0,0,4,18,32,C_muzhuang_01.png,2102,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20058,场景火2,0,0,4,77,45,C_muzhuang_01.png,2102,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20059,场景火2,0,0,4,85,12,C_muzhuang_01.png,2102,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060,场景火2,0,0,4,41,46,C_muzhuang_01.png,2102,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061,场景火2,0,0,4,45,14,C_muzhuang_01.png,2102,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
