id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
6701,第一关,0,0,2,15,26,C_muzhuang_01.png,13005,8,20,1,5,0,1,5,0,0,0,0,0,0,6701,0,0,0,0,0,1,0,0
6702,第二关搜索,0,0,0,14,10,B_yiji_01.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,6702,15,0,15,192,0,0,0,0
6703,第三关,0,0,2,29,10,C_muzhuang_01.png,11001,8,20,1,6,0,1,5,0,0,0,0,0,0,6704,0,0,0,0,0,1,116703,0
6704,第四关,0,0,2,45,11,C_muzhuang_01.png,11103,10,20,1,6,0,1,5,0,0,0,0,0,0,6705,0,0,0,0,0,1,0,0
6705,第五关,0,0,2,54,20,C_muzhuang_01.png,11010,8,20,1,7,0,1,5,0,0,0,0,0,0,6706,0,0,0,0,0,1,116705,0
6706,第六关,0,0,2,60,28,C_muzhuang_01.png,11102,10,20,1,6,0,1,5,0,0,0,0,0,0,6707,0,0,0,0,0,1,0,0
6707,第七关搜索,0,0,0,57,8,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,6708,16,0,16,192,0,0,0,0
6708,第八关,0,0,2,50,35,C_muzhuang_01.png,14005,8,20,1,2,0,1,5,0,0,0,0,0,0,6710,0,0,0,0,0,1,116708,0
6709,第九关,0,0,2,36,34,C_muzhuang_01.png,11104,10,20,1,2,0,1,5,0,0,0,0,0,0,6711,0,0,0,0,0,1,0,0
6710,第十关,0,0,2,33,26,C_muzhuang_01.png,12005,10,20,9,4,0,1,5,0,0,0,0,0,0,6712,0,0,0,0,0,1,116710,0
6711,传送门,0,0,2,33,20,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,671006712,0,0,0,0,0,6720,0,0,0,0,0,1,0,0
6712,第四关宝物,0,0,3,46,9,C_qianbi_03.png,0,8,20,7,4,0,1,5,670406705,0,0,0,0,0,103,0,6715,0,0,0,1,0,0
6713,第四关宝物,0,0,3,47,10,C_qianbi_03.png,0,8,20,7,4,0,1,5,670406705,0,0,0,0,0,103,0,6715,0,0,0,1,0,0
6714,第六关宝物,0,0,3,61,29,C_zuanshi_03.png,0,8,20,7,4,0,1,5,670606707,0,0,0,0,0,113,0,6717,0,0,0,1,0,0
6717,第六关宝物,0,0,3,60,29,C_qianbi_03.png,0,8,20,7,4,0,1,5,670606707,0,0,0,0,0,103,0,6717,0,0,0,1,0,0
6715,第六关宝物,0,0,3,62,28,C_zuanshi_03.png,0,8,20,7,4,0,1,5,670606707,0,0,0,0,0,113,0,6717,0,0,0,1,0,0
6716,第九关宝物,0,0,3,38,35,C_qianbi_03.png,0,8,20,7,4,0,1,5,670906711,0,0,0,0,0,103,0,6719,0,0,0,1,0,0
6718,第九关宝物,0,0,3,34,33,C_zuanshi_03.png,0,8,20,7,4,0,1,5,670906711,0,0,0,0,0,113,0,6719,0,0,0,1,0,0
