id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
3701,第一关,  前军牙将,hpicon_hero2005,2,95,47,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,370101,0,0,0,0,0,1,0,我们会保护好队友的。
3702,第二关,中军牙将,hpicon_hero3002,2,91,45,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,370201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3703,第三关,  右军牙将,hpicon_hero2013,2,96,37,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,370301,0,0,0,0,0,1,0,我们已经准备好了。
3704,第四关,  中军牙将,hpicon_hero1010,2,92,41,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,370401,0,0,0,0,0,1,0,看我们一下一个窟窿。
3705,第五关,  中军牙将,hpicon_hero2010,2,88,43,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,370501,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
3706,第六关,  左军牙将,hpicon_hero3001,2,84,45,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,370601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3707,第七关,  后军牙将,hpicon_hero2005,2,85,41,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,370701,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3708,第八关,  后军牙将,hpicon_hero2011,2,83,38,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,370801,0,0,0,0,0,1,0,我们已经准备好了。
3709,第九关,  前军牙将,hpicon_hero4006,2,90.5,23.7,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,370901,0,0,0,0,0,1,0,没有人能突破这个防线！
3710,第十关,  前军牙将,hpicon_hero1009,2,85.5,25.7,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,371001,0,0,0,0,0,1,0,站在我们身后就好！
3711,第十一关,  后军牙将,hpicon_hero1010,2,76.2,15.5,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,371101,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3712,第十二关,  后军牙将,hpicon_hero3002,2,70.5,17.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,371201,0,0,0,0,0,1,0,我们已经准备好了。
3713,第十三关,  前军裨将,hpicon_hero2013,2,60.4,12.2,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,371301,0,0,0,0,0,1,0,站在我们身后就好！
3714,第十四关,  中军裨将,hpicon_hero1001,2,59,7.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,371401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3715,第十五关,  中军裨将,hpicon_hero2011,2,55,9.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,371501,0,0,0,0,0,1,0,看我们一下一个窟窿。
3716,第十六关,  中军裨将,hpicon_hero1009,2,51,11.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,371601,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
