id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
151,第一关,0,0,2,32,49,C_muzhuang_01.png,1102,8,15,1,5,0,1,5,0,0,0,0,0,0,17501,0,0,0,0,0,1,0,这盾牌可真大啊！
152,第二关,0,0,2,32,45,C_muzhuang_01.png,1104,8,15,1,5,0,1,5,0,0,0,0,0,0,17601,0,0,0,0,0,1,0,看我们一下一个窟窿。
153,第三关,0,0,2,40,49,C_muzhuang_01.png,1104,8,15,1,5,0,1,5,0,0,0,0,0,0,17701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
154,第四关,      陈宫,hpicon_hero3004,2,39.7,44,C_muzhuang_01.png,3004,8,15,1,5,0,1,5,0,0,0,0,0,0,17801,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
155,第五关,0,0,2,22,24,C_muzhuang_01.png,1104,8,15,1,5,0,1,5,0,0,0,0,0,0,17901,0,0,0,0,0,1,0,我们所有人都瞄的很准！
156,第六关,0,0,2,32,20,C_muzhuang_01.png,2101,8,15,1,5,0,1,5,0,0,0,0,0,0,18001,0,0,0,0,0,1,0,没有人能突破这个防线！
157,第七关,0,0,2,28,18,C_muzhuang_01.png,2101,8,15,1,5,0,1,5,0,0,0,0,0,0,18101,0,0,0,0,0,1,0,站在我们身后就好！
158,第八关,0,0,2,32,14,C_muzhuang_01.png,2102,8,15,1,5,0,1,5,0,0,0,0,0,0,18201,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
159,第九关,0,0,2,40,18,C_muzhuang_01.png,2102,8,15,1,5,0,1,5,0,0,0,0,0,0,18301,0,0,0,0,0,1,0,我们所有人都瞄的很准！
160,第十关,      张辽,hpicon_hero2007,2,36,16,C_muzhuang_01.png,2007,8,15,1,5,0,1,5,0,0,0,0,0,0,18401,0,0,0,0,0,1,0,哈哈哈，来战吧！
