id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,2,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,森林
2,13,14,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500513,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,2,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500514,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,14,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500517,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,14,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,14,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,2,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,3,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,15,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,15,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,14,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,14,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,503108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
