id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
1901,第一关,  前军裨将,hpicon_hero2005,2,84.7,47.7,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,190101,0,0,0,0,0,1,0,这盾牌可真大啊！
1902,第二关,中军裨将,hpicon_hero3002,2,79,50,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,190201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1903,第三关,  中军裨将,hpicon_hero2013,2,78,45.8,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,190301,0,0,0,0,0,1,0,看我们一下一个窟窿。
1904,第四关,  后军裨将,hpicon_hero1010,2,71,46,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,190401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
1905,第五关,  后军裨将,hpicon_hero2010,2,75,44,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,190501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
1906,第六关,  后军裨将,hpicon_hero3001,2,79,42,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,190601,0,0,0,0,0,1,0,我们已经准备好了。
1907,第七关,  前军裨将,hpicon_hero2011,2,83,31,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,190701,0,0,0,0,0,1,0,这盾牌可真大啊！
1908,第八关,  中军裨将,hpicon_hero1005,2,88,30,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,190801,0,0,0,0,0,1,0,看我们一下一个窟窿。
1909,第九关,  中军裨将,hpicon_hero3002,2,84,28,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,190901,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1910,第十关,  后军偏将,hpicon_hero1010,2,93,29,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,191001,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
