id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,14,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,峡谷
2,12,4,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500521,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,12,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500522,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,5,5,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500525,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,5,12,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500526,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,13,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,13,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,13,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,13,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,5,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,4,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,5,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,4,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,504108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
