id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,1,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,初始点
2,1,8,0,0,剧情,2,0,0,0,1,1,0,0,2,0,当一处守护者被消灭，他们会产生障碍物阻挡你的其他路线。,0,0,0,0,0,0,0,0,40101,0,初始剧情
3,2,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400401,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,17,0,0,0,0,普通小怪
4,3,4,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400403,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,18,0,0,0,0,普通小怪
5,2,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400402,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,19,0,0,0,0,普通小怪
6,3,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400404,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,20,0,0,0,0,普通小怪
7,6,1,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400405,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,21,0,0,0,0,普通小怪
8,6,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400406,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,22,0,0,0,0,普通小怪
9,6,13,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400407,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,23,0,0,0,0,普通小怪
10,6,14,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400408,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,24,0,0,0,0,普通小怪
11,10,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400409,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,25,0,0,0,0,普通小怪
12,10,14,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400410,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,26,0,0,0,0,普通小怪
13,8,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400411,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,27,0,0,0,0,普通小怪
14,8,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400412,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,28,0,0,0,0,普通小怪
15,9,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400413,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,29,0,0,0,0,普通小怪
