id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
8701,第一关,0,0,2,19,28,C_muzhuang_01.png,13007,8,20,1,5,0,1,5,0,0,0,0,0,0,8701,0,0,0,0,0,1,0,0
8702,第二关搜索,0,0,0,17,12,B_yiji_01.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,8702,15,0,15,192,0,0,0,0
8703,第三关,0,0,2,24,20,C_muzhuang_01.png,14007,8,20,1,4,0,1,5,0,0,0,0,0,0,8704,0,0,0,0,0,1,118703,0
8704,第四关,0,0,2,22,15,C_muzhuang_01.png,11101,10,20,1,4,0,1,5,0,0,0,0,0,0,8705,0,0,0,0,0,1,0,0
8705,第五关,0,0,2,32,15,C_muzhuang_01.png,11009,8,20,1,5,0,1,5,0,0,0,0,0,0,8706,0,0,0,0,0,1,118705,0
8706,第六关,0,0,2,40,23,C_muzhuang_01.png,11101,10,20,1,7,0,1,5,0,0,0,0,0,0,8707,0,0,0,0,0,1,0,0
8707,第七关搜索,0,0,0,45,8,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,8708,16,0,16,192,0,0,0,0
8708,第八关,0,0,2,50,14,C_muzhuang_01.png,11009,8,20,1,6,0,1,5,0,0,0,0,0,0,8710,0,0,0,0,0,1,118708,0
8709,第九关,0,0,2,42,28,C_muzhuang_01.png,11104,10,20,1,7,0,1,5,0,0,0,0,0,0,8711,0,0,0,0,0,1,0,0
8710,第十关,0,0,2,58,21,C_muzhuang_01.png,11009,10,20,9,7,0,1,5,0,0,0,0,0,0,8712,0,0,0,0,0,1,118710,0
8711,传送门,0,0,2,64,25,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,871008712,0,0,0,0,0,8720,0,0,0,0,0,1,0,0
8712,第一关宝物,0,0,3,22,29,C_qianbi_03.png,0,8,20,7,4,0,1,5,870108701,0,0,0,0,0,103,0,8713,0,0,0,1,0,0
8713,第三关宝物,0,0,3,26,19,C_qianbi_03.png,0,8,20,7,4,0,1,5,870308704,0,0,0,0,0,103,0,8714,0,0,0,1,0,0
8714,第四关宝物,0,0,3,20,13,C_zuanshi_03.png,0,8,20,7,4,0,1,5,870408705,0,0,0,0,0,113,0,8715,0,0,0,1,0,0
8715,第五关宝物,0,0,3,34,16,C_qianbi_03.png,0,8,20,7,4,0,1,5,870508706,0,0,0,0,0,103,0,8716,0,0,0,1,0,0
8716,第六关宝物,0,0,3,43,23,C_zuanshi_03.png,0,8,20,7,4,0,1,5,870608707,0,0,0,0,0,113,0,8717,0,0,0,1,0,0
8717,第八关宝物,0,0,3,53,14,C_qianbi_03.png,0,8,20,7,4,0,1,5,870808710,0,0,0,0,0,103,0,8718,0,0,0,1,0,0
8718,第九关宝物,0,0,3,45,29,C_zuanshi_03.png,0,8,20,7,4,0,1,5,870908711,0,0,0,0,0,113,0,8719,0,0,0,1,0,0
