id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
6301,第一关战斗,0,0,2,20,25,C_muzhuang_01.png,11005,8,30,1,5,0,1,5,0,0,0,0,0,0,6301,0,0,0,0,0,1,0,0
6302,搜索,0,0,0,12,10,B_yiji_04.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,6302,15,0,15,192,0,0,0,0
6303,第二关战斗,0,0,2,21,18,C_muzhuang_01.png,11007,8,25,1,4,0,1,5,0,0,0,0,0,0,6304,0,0,0,0,0,1,116303,0
6304,第三关谈判,0,0,2,28,10,C_muzhuang_01.png,13101,10,20,1,4,0,1,5,0,0,0,0,0,0,6305,0,0,0,0,0,1,0,0
6305,第四关战斗,0,0,2,33,13,C_muzhuang_01.png,14002,8,20,1,5,0,1,5,0,0,0,0,0,0,6306,0,0,0,0,0,1,116305,0
6306,第六关战斗,0,0,2,45,18,C_muzhuang_01.png,11005,8,30,1,7,0,1,5,0,0,0,0,0,0,6307,0,0,0,0,0,1,0,0
6307,搜索,0,0,0,62,10,B_yiji_04.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,6308,16,0,16,192,0,0,0,0
6308,第八关谈判,0,0,2,47,24,C_muzhuang_01.png,14002,8,20,1,1,0,1,5,0,0,0,0,0,0,6310,0,0,0,0,0,1,116308,0
6309,第九关,0,0,2,59,30,C_muzhuang_01.png,13102,10,20,1,7,0,1,5,0,0,0,0,0,0,6311,0,0,0,0,0,1,0,0
6310,第十关BOSS,0,0,2,37,28,C_muzhuang_01.png,11009,10,20,9,4,0,1,5,0,0,0,0,0,0,6312,0,0,0,0,0,1,116310,0
6311,传送门,0,0,2,31,26,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,631006312,0,0,0,0,0,6320,0,0,0,0,0,1,0,0
6312,第四关宝物,0,0,3,29,10,C_qianbi_03.png,0,8,20,7,4,0,1,5,630406305,0,0,0,0,0,103,0,6315,0,0,0,1,0,0
6313,第四关宝物,0,0,3,28,11,C_qianbi_03.png,0,8,20,7,4,0,1,5,630406305,0,0,0,0,0,103,0,6315,0,0,0,1,0,0
6314,第四关宝物,0,0,3,27,10,C_zuanshi_03.png,0,8,20,7,4,0,1,5,630406305,0,0,0,0,0,113,0,6315,0,0,0,1,0,0
6315,第九关宝物,0,0,3,61,28,C_qianbi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,103,0,6319,0,0,0,1,0,0
6316,第九关宝物,0,0,3,57,31,C_zuanshi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,113,0,6319,0,0,0,1,0,0
6317,第九关宝物,0,0,3,61,29,C_qianbi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,103,0,6319,0,0,0,1,0,0
6318,第九关宝物,0,0,3,61,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,113,0,6319,0,0,0,1,0,0
6319,第九关宝物,0,0,3,61,31,C_qianbi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,103,0,6319,0,0,0,1,0,0
6320,第九关宝物,0,0,3,57,32,C_qianbi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,103,0,6319,0,0,0,1,0,0
6321,第九关宝物,0,0,3,58,32,C_qianbi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,103,0,6319,0,0,0,1,0,0
6322,第九关宝物,0,0,3,59,32,C_qianbi_03.png,0,8,20,7,4,0,1,5,630906311,0,0,0,0,0,103,0,6319,0,0,0,1,0,0
