id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
7901,第一关,0,0,2,13,23,C_muzhuang_01.png,12008,8,20,1,7,0,1,5,0,0,0,0,0,0,7901,0,0,0,0,0,1,0,0
7902,第二关搜索,0,0,0,27,11,B_yiji_01.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,7902,15,0,15,192,0,0,0,0
7903,第三关,0,0,2,23,31,C_muzhuang_01.png,11006,8,20,1,6,0,1,5,0,0,0,0,0,0,7904,0,0,0,0,0,1,117903,0
7904,第四关,0,0,2,12,33,C_muzhuang_01.png,13101,10,20,1,1,0,1,5,0,0,0,0,0,0,7905,0,0,0,0,0,1,0,0
7905,第五关,0,0,2,32,23,C_muzhuang_01.png,11006,8,20,1,4,0,1,5,0,0,0,0,0,0,7906,0,0,0,0,0,1,117905,0
7906,第六关,0,0,2,48,33,C_muzhuang_01.png,13104,10,20,1,1,0,1,5,0,0,0,0,0,0,7907,0,0,0,0,0,1,0,0
7907,第七关搜索,0,0,0,54,9,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,7908,16,0,16,192,0,0,0,0
7908,第八关,0,0,2,43,12,C_muzhuang_01.png,12008,8,20,1,6,0,1,5,0,0,0,0,0,0,7910,0,0,0,0,0,1,117908,0
7909,第九关,0,0,2,51,20,C_muzhuang_01.png,13103,10,20,1,7,0,1,5,0,0,0,0,0,0,7911,0,0,0,0,0,1,0,0
7910,第十关,0,0,2,57,26,C_muzhuang_01.png,12008,10,20,2,7,0,1,5,0,0,0,0,0,0,7912,0,0,0,0,0,1,117910,0
7911,传送门,0,0,2,62,28,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,791007912,0,0,0,0,0,7920,0,0,0,0,0,1,0,0
7912,第一关宝物,0,0,3,11,25,C_qianbi_03.png,0,8,20,7,4,0,1,5,790107901,0,0,0,0,0,103,0,7913,0,0,0,1,0,0
7913,第三关宝物,0,0,3,25,30,C_qianbi_03.png,0,8,20,7,4,0,1,5,790307904,0,0,0,0,0,103,0,7914,0,0,0,1,0,0
7914,第四关宝物,0,0,3,9,32,C_zuanshi_03.png,0,8,20,7,4,0,1,5,790407905,0,0,0,0,0,113,0,7915,0,0,0,1,0,0
7917,第五关宝物,0,0,3,30,23,C_qianbi_03.png,0,8,20,7,4,0,1,5,790507906,0,0,0,0,0,103,0,7916,0,0,0,1,0,0
7915,第六关宝物,0,0,3,46,31,C_zuanshi_03.png,0,8,20,7,4,0,1,5,790607907,0,0,0,0,0,113,0,7917,0,0,0,1,0,0
7916,第八关宝物,0,0,3,46,12,C_qianbi_03.png,0,8,20,7,4,0,1,5,790807910,0,0,0,0,0,103,0,7918,0,0,0,1,0,0
7919,第九关宝物,0,0,3,50,22,C_zuanshi_03.png,0,8,20,7,4,0,1,5,790907911,0,0,0,0,0,113,0,7919,0,0,0,1,0,0
