id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,8,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,堡垒
2,13,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500721,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,3,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500722,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,8,2,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500725,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,8,14,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500726,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,14,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,14,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,2,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,2,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,9,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,7,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,9,15,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,7,15,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,704108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
