id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
2401,第一关,  前军裨将,hpicon_hero2005,2,18,45.5,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,240101,0,0,0,0,0,1,0,这盾牌可真大啊！
2402,第二关,中军裨将,hpicon_hero3002,2,25.7,48.8,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,240201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2403,第三关,  中军裨将,hpicon_hero2013,2,26,45,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,240301,0,0,0,0,0,1,0,看我们一下一个窟窿。
2404,第四关,  后军裨将,hpicon_hero1010,2,25.3,41,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,240401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2405,第五关,  后军裨将,hpicon_hero2010,2,29.3,43,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,240501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2406,第六关,  后军裨将,hpicon_hero3001,2,33.3,45,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,240601,0,0,0,0,0,1,0,我们已经准备好了。
2407,第七关,  前军裨将,hpicon_hero2005,2,58,49,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,240701,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
2408,第八关,  中军裨将,hpicon_hero2011,2,59,46,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,240801,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
2409,第九关,  中军裨将,hpicon_hero4006,2,63,48,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,240901,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
2410,第十关,  后军裨将,hpicon_hero1009,2,60,43,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,241001,0,0,0,0,0,1,0,我们灵巧而精确。
2411,第十一关,  后军裨将,hpicon_hero1010,2,64,45,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,241101,0,0,0,0,0,1,0,我们射的又快又准。
2412,第十二关,  后军裨将,hpicon_hero3002,2,68,47,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,241201,0,0,0,0,0,1,0,我们喜欢平原地区。
2413,第十三关,  前军裨将,hpicon_hero1009,2,84.5,33,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,241301,0,0,0,0,0,1,0,站在我们身后就好！
2414,第十四关,  前军裨将,hpicon_hero1010,2,82,30.5,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,241401,0,0,0,0,0,1,0,这盾牌可真大啊！
2415,第十五关,  后军裨将,hpicon_hero3002,2,91.2,31,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,241501,0,0,0,0,0,1,0,我们已经准备好了。
