id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
1801,第一关,  前军裨将,hpicon_hero2011,2,84.5,49.8,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,180101,0,0,0,0,0,1,0,我们会保护好队友的。
1802,第二关,前军裨将,hpicon_hero4006,2,88.5,47.8,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,180201,0,0,0,0,0,1,0,没有人能突破这个防线！
1803,第三关,  前军裨将,hpicon_hero2005,2,92.5,45.8,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,180301,0,0,0,0,0,1,0,站在我们身后就好！
1804,第四关,  中军裨将,hpicon_hero3002,2,81,47.8,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,180401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1805,第五关,  中军裨将,hpicon_hero2013,2,85,45.8,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,180501,0,0,0,0,0,1,0,看我们一下一个窟窿。
1806,第六关,  中军裨将,hpicon_hero1010,2,89,43.8,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,180601,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1807,第七关,  后军裨将,hpicon_hero2010,2,77,45.8,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,180701,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
1808,第八关,  后军裨将,hpicon_hero3001,2,81,43.8,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,180801,0,0,0,0,0,1,0,我们所有人都瞄的很准！
1809,第九关,  后军裨将,hpicon_hero3002,2,85,41.8,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,180901,0,0,0,0,0,1,0,我们已经准备好了。
1810,第十关,  前军裨将,hpicon_hero2005,2,76,18,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,181001,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
1811,第十一关,  前军裨将,hpicon_hero3002,2,80,16,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,181101,0,0,0,0,0,1,0,准备好受死了么？
1812,第十二关,  中军裨将,hpicon_hero2013,2,70,17,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,181201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
