id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
201,第一关,  先锋大将,hpicon_hero2004,2,17,46,C_muzhuang_01.png,2013,10,15,1,5,0,1,5,0,0,0,0,0,0,20101,0,0,0,0,0,1,0,还有谁能与我一战？
202,第二关,左军牙将,hpicon_hero3002,2,25,49,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,20201,0,0,0,0,0,1,0,看我们一下一个窟窿。
203,第三关,  右军牙将,hpicon_hero2007,2,22.5,39.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,20301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
204,第四关,  左军牙将,hpicon_hero1018,2,36,25.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,20401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
205,第五关,  前军牙将,hpicon_hero1006,2,29,23,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,20501,0,0,0,0,0,1,0,我们会保护好队友的。
206,第六关,  前军牙将,hpicon_hero1008,2,26,21.3,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,20601,0,0,0,0,0,1,0,没有人能突破这个防线！
207,第七关,  中军牙将,hpicon_hero2007,2,32.7,21.3,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,20701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
208,第八关,  中军牙将,hpicon_hero4005,2,29.3,19.5,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,20801,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
209,第九关,  右军牙将,hpicon_hero4001,2,24,16.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,20901,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
210,第十关,  讨逆将军,hpicon_hero4007,2,35,17,C_muzhuang_01.png,1010,10,15,1,5,0,1,5,0,0,0,0,0,0,21001,0,0,0,0,0,1,0,战争！令我热血沸腾！
211,第十一关,  前军裨将,hpicon_hero1005,2,65.5,41.5,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,21101,0,0,0,0,0,1,0,站在我们身后就好！
212,第十二关,  后军裨将,hpicon_hero2011,2,70.5,40.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,21201,0,0,0,0,0,1,0,看我们一下一个窟窿。
213,第十三关,  后军裨将,hpicon_hero1010,2,66.5,38.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,21301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
214,第十四关,  前军裨将,hpicon_hero6003,2,72.3,23.7,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,21401,0,0,0,0,0,1,0,我们会保护好队友的。
