id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,城墙
2,7,5,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,500643,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,4,0,0,0,0,普通首领
3,7,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
4,6,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
5,6,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,5,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,5,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,4,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,4,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,3,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,606108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,3,10,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,606201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
12,2,8,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,606202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
13,2,10,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,606203,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
14,1,9,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,606204,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
