id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,9,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,峡谷
2,3,6,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,500333,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,4,0,0,0,0,普通首领
3,4,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
4,4,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
5,4,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,4,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,5,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,5,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,5,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,7,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,305108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,6,5,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,305201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
12,6,6,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,305202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
