id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,13,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,平原
2,13,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,601013,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,13,14,ins_monster_01,0,敌人,3,0,0,0,0,0,0,601014,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,1,6,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,601019,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,1,10,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,601020,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,5,6,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,601023,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,9,0,0,0,0,普通首领
7,5,10,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,601024,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,10,0,0,0,0,普通首领
8,15,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,14,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,15,15,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,14,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,4,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,2,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
14,4,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
15,2,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
16,7,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
17,7,12,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,5002110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
18,7,6,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,5002201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
19,7,10,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,5002202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
