id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
5601,第一关,0,0,2,16,15,C_muzhuang_01.png,11004,8,20,1,7,0,1,5,0,0,0,0,0,0,5601,0,0,0,0,0,1,0,0
5602,第二关搜索,0,0,0,27,9,B_yiji_02.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,5602,15,0,15,192,0,0,0,0
5603,第三关,0,0,2,25,16,C_muzhuang_01.png,13010,8,20,1,5,0,1,5,0,0,0,0,0,0,5604,0,0,0,0,0,1,1105603,0
5604,第四关,0,0,2,13,24,C_muzhuang_01.png,11101,10,20,1,2,0,1,5,0,0,0,0,0,0,5605,0,0,0,0,0,1,0,0
5605,第五关,0,0,2,38,14,C_muzhuang_01.png,11004,8,20,1,5,0,1,5,0,0,0,0,0,0,5606,0,0,0,0,0,1,1105605,0
5606,第六关,0,0,2,35,30,C_muzhuang_01.png,11101,10,20,1,1,0,1,5,0,0,0,0,0,0,5607,0,0,0,0,0,1,0,0
5607,第七关搜索,0,0,0,47,8,B_yiji_02.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,5608,16,0,16,192,0,0,0,0
5608,第八关,0,0,2,44,20,C_muzhuang_01.png,11004,8,20,1,7,0,1,5,0,0,0,0,0,0,5610,0,0,0,0,0,1,1105608,0
5609,第九关,0,0,2,54,26,C_muzhuang_01.png,11104,10,20,1,7,0,1,5,0,0,0,0,0,0,5611,0,0,0,0,0,1,0,0
5610,第十关,0,0,2,58,30,C_muzhuang_01.png,11004,10,20,9,7,0,1,5,0,0,0,0,0,0,5612,0,0,0,0,0,1,1105610,0
5611,传送门,0,0,2,64,31,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,561005612,0,0,0,0,0,5620,0,0,0,0,0,1,0,0
5612,第一关宝物,0,0,3,16,17,C_qianbi_03.png,0,8,20,7,4,0,1,5,560105601,0,0,0,0,0,103,0,5613,0,0,0,1,0,0
5613,第三关宝物,0,0,3,28,16,C_qianbi_03.png,0,8,20,7,4,0,1,5,560305604,0,0,0,0,0,103,0,5614,0,0,0,1,0,0
5614,第四关宝物,0,0,3,15,25,C_zuanshi_03.png,0,8,20,7,4,0,1,5,560405605,0,0,0,0,0,113,0,5615,0,0,0,1,0,0
5615,第五关宝物,0,0,3,40,16,C_qianbi_03.png,0,8,20,7,4,0,1,5,560505606,0,0,0,0,0,103,0,5616,0,0,0,1,0,0
5616,第六关宝物,0,0,3,32,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,560605607,0,0,0,0,0,113,0,5617,0,0,0,1,0,0
5617,第八关宝物,0,0,3,46,22,C_qianbi_03.png,0,8,20,7,4,0,1,5,560805610,0,0,0,0,0,103,0,5618,0,0,0,1,0,0
5618,第九关宝物,0,0,3,57,26,C_zuanshi_03.png,0,8,20,7,4,0,1,5,560905611,0,0,0,0,0,113,0,5619,0,0,0,1,0,0
