id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
2501,第一关,  前军牙将,hpicon_hero2005,2,95,47,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,250101,0,0,0,0,0,1,0,我们会保护好队友的。
2502,第二关,中军牙将,hpicon_hero3002,2,91,45,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,250201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2503,第三关,  右军牙将,hpicon_hero2013,2,92,41,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,250301,0,0,0,0,0,1,0,看我们一下一个窟窿。
2504,第四关,  中军牙将,hpicon_hero1010,2,88,43,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,250401,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2505,第五关,  左军牙将,hpicon_hero2010,2,84,45,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,250501,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2506,第六关,  后军牙将,hpicon_hero3001,2,85,41,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,250601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2507,第七关,  前军裨将,hpicon_hero2005,2,91,27,C_muzhuang_01.png,1101,10,15,1,3,0,1,5,0,0,0,0,0,0,250701,0,0,0,0,0,1,0,我们会保护好队友的。
2508,第八关,  后军裨将,hpicon_hero2011,2,86,25,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,250801,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2509,第九关,  后军裨将,hpicon_hero4006,2,90,23,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,250901,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2510,第十关,  前军裨将,hpicon_hero1009,2,75.7,15.8,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,251001,0,0,0,0,0,1,0,没有人能突破这个防线！
2511,第十一关,  中军裨将,hpicon_hero1010,2,71,18,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,251101,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2512,第十二关,  中军裨将,hpicon_hero3002,2,59,11.5,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,251201,0,0,0,0,0,1,0,看我们一下一个窟窿。
2513,第十三关,  中军裨将,hpicon_hero2005,2,59,7.5,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,251301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2514,第十四关,  后军裨将,hpicon_hero2011,2,55,9.5,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,251401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2515,第十五关,  后军裨将,hpicon_hero4006,2,51,11.5,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,251501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2516,第十六关,  前军裨将,hpicon_hero1009,2,50.5,21,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,251601,0,0,0,0,0,1,0,我们会保护好队友的。
2517,第十七关,  中军裨将,hpicon_hero1009,2,46.5,22,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,251701,0,0,0,0,0,1,0,没有人能突破这个防线！
2518,第十八关,  中军裨将,hpicon_hero1010,2,49.5,24,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,251801,0,0,0,0,0,1,0,站在我们身后就好！
2519,第十九关,  左军裨将,hpicon_hero3002,2,38,18.5,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,251901,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2520,第二十关,  中军裨将,hpicon_hero1009,2,41.5,23,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,252001,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2521,第二十一关,  中军裨将,hpicon_hero3001,2,44.5,25,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,252101,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2522,第二十二关,  右军裨将,hpicon_hero3001,2,47.5,27,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,252201,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2523,第二十三关,  后军裨将,hpicon_hero1010,2,40.6,26.7,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,252301,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2524,第二十四关,  后军裨将,hpicon_hero3004,2,36,29,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,252401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2525,第二十五关,  后军裨将,hpicon_hero3004,2,40,31,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,252501,0,0,0,0,0,1,0,我们已经准备好了。
2526,第二十六关,  前军裨将,hpicon_hero2004,2,51,33,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,252601,0,0,0,0,0,1,0,我们会保护好队友的。
