id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
2201,第一关,  前军牙将,hpicon_hero2005,2,19,11,C_muzhuang_01.png,1103,10,15,1,7,0,1,5,0,0,0,0,0,0,220101,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
2202,第二关,中军牙将,hpicon_hero1010,2,24,12,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,220201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2203,第三关,  中军牙将,hpicon_hero1001,2,20,14,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,220301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2204,第四关,  后军牙将,hpicon_hero2013,2,29,14,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,220401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2205,第五关,  后军牙将,hpicon_hero3002,2,25,16,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,220501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2206,第六关,  后军牙将,hpicon_hero2013,2,21,18,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,220601,0,0,0,0,0,1,0,我们已经准备好了。
2207,第七关,  前军牙将,hpicon_hero1010,2,22,27,C_muzhuang_01.png,7101,10,15,1,1,0,1,5,0,0,0,0,0,0,220701,0,0,0,0,0,1,0,我们会保护好队友的。
2208,第八关,  前军牙将,hpicon_hero2010,2,15.3,29.3,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,220801,0,0,0,0,0,1,0,没有人能突破这个防线！
2209,第九关,  后军牙将,hpicon_hero3001,2,19.3,31.3,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,220901,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2210,第十关,  前军裨将,hpicon_hero2005,2,23,41,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,221001,0,0,0,0,0,1,0,我们会保护好队友的。
2211,第十一关,  中军裨将,hpicon_hero2011,2,24,44,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,221101,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2212,第十二关,  中军裨将,hpicon_hero4006,2,28,42,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,221201,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2213,第十三关,  后军裨将,hpicon_hero1009,2,25,48,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,221301,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2214,第十四关,  后军裨将,hpicon_hero1010,2,29,46,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,221401,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2215,第十五关,  后军裨将,hpicon_hero3002,2,33,44,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,221501,0,0,0,0,0,1,0,我们已经准备好了。
2216,第十六关,  前军裨将,hpicon_hero2013,2,49.8,46.8,C_muzhuang_01.png,2104,10,15,1,7,0,1,5,0,0,0,0,0,0,221601,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2217,第十七关,  中军裨将,hpicon_hero1001,2,54,51,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,221701,0,0,0,0,0,1,0,看我们一下一个窟窿。
2218,第十八关,  后军裨将,hpicon_hero2011,2,58,49,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,221801,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2219,第十九关,  前军裨将,hpicon_hero1010,2,71,43,C_muzhuang_01.png,1104,10,15,1,5,0,1,5,0,0,0,0,0,0,221901,0,0,0,0,0,1,0,准备好受死了么？
2220,第二十关,  中军裨将,hpicon_hero3004,2,77,46,C_muzhuang_01.png,1104,10,15,1,5,0,1,5,0,0,0,0,0,0,222001,0,0,0,0,0,1,0,我们会保护好队友的。
