id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,高原
2,12,11,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500633,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,3,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500634,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,2,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500635,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
5,9,7,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500639,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,8,10,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500640,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
7,12,12,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,13,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,10,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,11,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,9,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,10,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,2,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
14,1,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
15,2,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
16,2,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,605110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
