id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
3801,第一关,  前军裨将,hpicon_hero2005,2,18,45.5,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,380101,0,0,0,0,0,1,0,这盾牌可真大啊！
3802,第二关,中军裨将,hpicon_hero3002,2,25.7,48.8,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,380201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
3803,第三关,  中军裨将,hpicon_hero2013,2,26,45,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,380301,0,0,0,0,0,1,0,看我们一下一个窟窿。
3804,第四关,  后军裨将,hpicon_hero1010,2,25.3,41,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,380401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3805,第五关,  后军裨将,hpicon_hero2010,2,29.3,43,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,380501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
3806,第六关,  后军裨将,hpicon_hero3001,2,33.3,45,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,380601,0,0,0,0,0,1,0,我们已经准备好了。
3807,第七关,  前军裨将,hpicon_hero1009,2,58,49,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,380701,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
3808,第八关,  中军裨将,hpicon_hero1010,2,59,46,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,380801,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
3809,第九关,  中军裨将,hpicon_hero3002,2,63,48,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,380901,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
3810,第十关,  后军裨将,hpicon_hero2005,2,60,43,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,381001,0,0,0,0,0,1,0,我们灵巧而精确。
3811,第十一关,  后军裨将,hpicon_hero2011,2,64,45,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,381101,0,0,0,0,0,1,0,我们射的又快又准。
3812,第十二关,  后军裨将,hpicon_hero4006,2,68,47,C_muzhuang_01.png,1103,10,15,1,5,0,1,5,0,0,0,0,0,0,381201,0,0,0,0,0,1,0,我们喜欢平原地区。
3813,第十三关,  前军裨将,hpicon_hero2013,2,84.5,33,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,381301,0,0,0,0,0,1,0,站在我们身后就好！
3814,第十四关,  前军裨将,hpicon_hero1001,2,82,30.5,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,381401,0,0,0,0,0,1,0,这盾牌可真大啊！
3815,第十五关,  后军裨将,hpicon_hero2011,2,91.2,31,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,381501,0,0,0,0,0,1,0,我们已经准备好了。
3816,第十六关,  后军裨将,hpicon_hero1009,2,85.8,28.3,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,381601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
3817,第十七关,  前军裨将,hpicon_hero3001,2,82,15,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,381701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
3818,第十八关,  前军裨将,hpicon_hero3001,2,78,17,C_muzhuang_01.png,1102,10,15,1,3,0,1,5,0,0,0,0,0,0,381801,0,0,0,0,0,1,0,看我们一下一个窟窿。
3819,第十九关,  后军裨将,hpicon_hero1010,2,79,11,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,381901,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
3820,第二十关,  后军裨将,hpicon_hero3004,2,75,13,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,382001,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
3821,第二十一关,  后军裨将,hpicon_hero3004,2,71,15,C_muzhuang_01.png,1103,10,15,1,3,0,1,5,0,0,0,0,0,0,382101,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
3822,第二十二关,  前军裨将,hpicon_hero3001,2,54,21,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,382201,0,0,0,0,0,1,0,我们会保护好队友的。
3823,第二十三关,  前军裨将,hpicon_hero3001,2,58,23,C_muzhuang_01.png,1101,10,15,1,1,0,1,5,0,0,0,0,0,0,382301,0,0,0,0,0,1,0,没有人能突破这个防线！
