id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,8,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,平原
2,10,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500607,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,6,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500608,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,3,5,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500611,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,11,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,11,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,5,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,5,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,3,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,2,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,2,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,2,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,602108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
