id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,4,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,密林
2,9,10,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500207,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,7,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500208,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,4,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500211,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,10,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,202101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,10,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,202102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,8,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,202103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,7,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,202104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,3,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,202105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,3,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,202106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
