id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,3,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,城堡
2,14,6,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500221,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,10,2,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500222,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,2,4,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500223,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
5,12,12,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500227,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,14,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,14,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,12,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,11,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,2,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,2,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,14,12,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,14,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
14,13,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
15,13,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,204110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
