id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,14,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,峡谷
2,9,5,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500713,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,9,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500714,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,2,7,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500717,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,2,9,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500718,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
6,1,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,1,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,1,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,1,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,8,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,8,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,8,12,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,8,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,703108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
