id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,高原
2,12,11,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500429,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,9,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500430,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,8,10,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500431,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
5,3,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500432,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
6,2,12,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500436,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
7,12,12,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,13,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,10,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,11,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,9,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,10,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,2,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
14,1,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
15,2,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
16,2,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,405110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
