id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
1201,第一关,  前军牙将,hpicon_hero2005,2,18,13,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,120101,0,0,0,0,0,1,0,我们会保护好队友的。
1202,第二关,中军牙将,hpicon_hero3002,2,23,14,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,120201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1203,第三关,  中军牙将,hpicon_hero2013,2,19,16,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,120301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1204,第四关,  后军牙将,hpicon_hero1010,2,28,15,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,120401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
1205,第五关,  后军牙将,hpicon_hero2010,2,24,17,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,120501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
1206,第六关,  后军牙将,hpicon_hero3001,2,20,19,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,120601,0,0,0,0,0,1,0,我们已经准备好了。
1207,第七关,  前军裨将,hpicon_hero2005,2,26,38,C_muzhuang_01.png,1900,10,15,1,1,0,1,5,0,0,0,0,0,0,120701,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
1208,第八关,  中军裨将,hpicon_hero3002,2,25,44.5,C_muzhuang_01.png,2104,10,15,1,7,0,1,5,0,0,0,0,0,0,120801,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1209,第九关,  中军裨将,hpicon_hero2013,2,30.5,43.5,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,120901,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1210,第十关,  后军裨将,hpicon_hero1010,2,28,49,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,121001,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
1211,第十一关,  后军裨将,hpicon_hero2010,2,32,47,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,121101,0,0,0,0,0,1,0,我们所有人都瞄的很准！
1212,第十二关,  后军裨将,hpicon_hero3001,2,36,45,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,121201,0,0,0,0,0,1,0,我们已经准备好了。
1213,第十三关,  前军裨将,hpicon_hero2013,2,59,45,C_muzhuang_01.png,7101,10,15,1,7,0,1,5,0,0,0,0,0,0,121301,0,0,0,0,0,1,0,我们会保护好队友的。
1214,第十四关,  中军裨将,hpicon_hero1010,2,64.5,48,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,121401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
1215,第十五关,  中军裨将,hpicon_hero3002,2,80.8,47.8,C_muzhuang_01.png,1102,10,15,1,5,0,1,5,0,0,0,0,0,0,121501,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
1216,第十六关,  后军裨将,hpicon_hero2013,2,82,43,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,121601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
1217,第十七关,  后军裨将,hpicon_hero1001,2,86,45,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,121701,0,0,0,0,0,1,0,我们所有人都瞄的很准！
1218,第十八关,  后军裨将,hpicon_hero2011,2,90,47,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,121801,0,0,0,0,0,1,0,我们已经准备好了。
