id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,2,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,城堡
2,7,4,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,500231,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,4,0,0,0,0,普通首领
3,8,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
4,8,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
5,8,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,9,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,9,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,9,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,10,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,10,4,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,205108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,9,1,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,205201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
12,10,2,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,205202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
