id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,11,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,初始点
2,11,10,0,0,剧情,2,0,0,0,1,1,0,0,2,501001,通过传送门前往其他位置寻找线索。,0,0,0,0,0,0,0,0,0,0,初始剧情
3,2,4,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400502,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,10,0,0,0,0,普通小怪
4,5,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400501,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,11,0,0,0,0,普通小怪
5,2,13,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400503,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,12,0,0,0,0,普通小怪
6,7,16,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400504,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,13,0,0,0,0,普通小怪
7,16,4,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400505,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,14,0,0,0,0,普通小怪
8,16,14,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400506,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,15,0,0,0,0,普通小怪
9,14,17,ins_monster_01,0,敌人,3,0,0,0,0,0,0,400507,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,掉落稀有或精英级别的遗物,0,0,0,16,0,0,0,0,普通小怪
10,2,4,ins_relics_01,0,选择遗物,8,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
11,5,3,ins_relics_01,0,选择遗物,8,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
12,2,13,ins_relics_01,0,选择遗物,8,2,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
13,7,16,ins_relics_01,0,选择遗物,8,2,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
14,16,4,ins_relics_01,0,选择遗物,8,2,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
15,16,14,ins_relics_01,0,选择遗物,8,2,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
16,14,17,ins_relics_01,0,选择遗物,8,2,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,小怪BUFF
17,2,6,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400508,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,30,0,0,0,0,普通精锐
18,4,1,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400509,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,31,0,0,0,0,普通精锐
19,1,16,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400510,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,32,0,0,0,0,普通精锐
20,3,18,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400511,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,33,0,0,0,0,普通精锐
21,6,19,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400512,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,34,0,0,0,0,普通精锐
22,11,3,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400515,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,35,0,0,0,0,普通精锐
23,13,6,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400514,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,36,0,0,0,0,普通精锐
24,14,4,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400513,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,37,0,0,0,0,普通精锐
25,15,1,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400516,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,38,0,0,0,0,普通精锐
26,12,15,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400517,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,39,0,0,0,0,普通精锐
27,15,20,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400518,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,40,0,0,0,0,普通精锐
28,2,9,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400519,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,41,0,0,0,0,普通精锐
29,2,10,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,400520,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,掉落精英或史诗级别的遗物,0,0,0,42,0,0,0,0,普通精锐
30,2,6,ins_relics_01,0,选择遗物,8,2,17,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
31,4,1,ins_relics_01,0,选择遗物,8,2,18,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
32,1,16,ins_relics_01,0,选择遗物,8,2,19,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
33,3,18,ins_relics_01,0,选择遗物,8,2,20,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
34,6,19,ins_relics_01,0,选择遗物,8,2,21,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
35,11,3,ins_relics_01,0,选择遗物,8,2,22,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
36,13,6,ins_relics_01,0,选择遗物,8,2,23,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,精锐BUFF
