id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
4201,第一关,  前军裨将,hpicon_hero2005,2,84.7,47.7,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,420101,0,0,0,0,0,1,0,这盾牌可真大啊！
4202,第二关,中军裨将,hpicon_hero3002,2,79,50,C_muzhuang_01.png,2101,10,15,1,3,0,1,5,0,0,0,0,0,0,420201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
4203,第三关,  中军裨将,hpicon_hero2013,2,78,45.8,C_muzhuang_01.png,2103,10,15,1,3,0,1,5,0,0,0,0,0,0,420301,0,0,0,0,0,1,0,看我们一下一个窟窿。
4204,第四关,  后军裨将,hpicon_hero1010,2,71,46,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,420401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
4205,第五关,  后军裨将,hpicon_hero2010,2,75,44,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,420501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
4206,第六关,  后军裨将,hpicon_hero3001,2,79,42,C_muzhuang_01.png,2102,10,15,1,3,0,1,5,0,0,0,0,0,0,420601,0,0,0,0,0,1,0,我们已经准备好了。
4207,第七关,  前军裨将,hpicon_hero2011,2,85,32,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,420701,0,0,0,0,0,1,0,这盾牌可真大啊！
4208,第八关,  前军裨将,hpicon_hero1005,2,81,30,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,420801,0,0,0,0,0,1,0,这盾牌可真大啊！
4209,第九关,  中军裨将,hpicon_hero3002,2,88,30,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,420901,0,0,0,0,0,1,0,看我们一下一个窟窿。
4210,第十关,  中军裨将,hpicon_hero1010,2,84,28,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,421001,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
