id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,8,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,平原
2,14,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500307,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,2,12,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500308,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,13,5,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500311,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,14,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,15,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,2,13,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,1,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,15,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,15,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,14,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,14,3,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,302108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
