id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,丛林
2,9,4,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500323,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,10,9,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500324,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,7,13,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500325,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
5,5,7,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500326,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
6,12,14,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500329,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
7,10,5,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,9,6,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,9,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,9,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
11,7,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
12,7,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
13,7,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304107,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
14,6,11,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304108,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
15,15,14,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304109,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
16,15,15,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,304110,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
