id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,森林
2,5,6,ins_monster_03,0,首领级敌人,5,0,0,0,0,0,0,500539,1,0,0,此处被一队实力极其强大的敌人占据。\n击败他们才能通过此处。,0,0,0,0,4,0,0,0,0,普通首领
3,10,1,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,506101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
4,9,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,506102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
5,8,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,506103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,10,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,506104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,9,10,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,506105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,8,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,506106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,10,4,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,506201,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
10,9,4,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,506202,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
11,10,7,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,506203,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
12,9,8,ins_case_02,0,高级宝箱,7,0,0,0,1,0,0,506204,1,0,0,0,0,0,0,0,0,0,0,0,0,高级宝箱
