id,x,y,icon,changeicon,name,type,initialtype,initial,delayed,trigger,passby,show,event,priority,story,journal,tips,remarks,removetype,removerelation,remove,establish,modify,dispel,performance,setup,describe
1,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,峡谷
2,3,3,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500707,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
3,3,8,ins_monster_01,0,敌人,3,0,0,0,0,0,0,500708,1,0,0,此处被一队实力普通的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通小怪
4,8,6,ins_monster_02,0,精锐敌人,4,0,0,0,0,0,0,500711,1,0,0,此处被一队实力强劲的敌人占据。\n击败他们才能通过此处。,0,0,0,0,0,0,0,0,0,普通精锐
5,3,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,702101,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
6,4,2,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,702102,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
7,3,9,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,702103,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
8,4,8,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,702104,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
9,9,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,702105,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
10,10,7,ins_case_01,0,普通宝箱,6,0,0,0,1,0,0,702106,1,0,0,0,0,0,0,0,0,0,0,0,0,普通宝箱
