id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
2601,第一关,  前军牙将,hpicon_hero2005,2,19,11,C_muzhuang_01.png,1103,10,15,1,7,0,1,5,0,0,0,0,0,0,260101,0,0,0,0,0,1,0,冲锋！冲锋！冲锋！
2602,第二关,中军牙将,hpicon_hero3002,2,24,12,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,260201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
2603,第三关,  中军牙将,hpicon_hero2013,2,20,14,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,260301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
2604,第四关,  后军牙将,hpicon_hero1010,2,29,14,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,260401,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
2605,第五关,  后军牙将,hpicon_hero2010,2,25,16,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,260501,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2606,第六关,  后军牙将,hpicon_hero3001,2,21,18,C_muzhuang_01.png,2102,10,15,1,7,0,1,5,0,0,0,0,0,0,260601,0,0,0,0,0,1,0,我们已经准备好了。
2607,第七关,  前军牙将,hpicon_hero2005,2,22,27,C_muzhuang_01.png,7101,10,15,1,1,0,1,5,0,0,0,0,0,0,260701,0,0,0,0,0,1,0,我们会保护好队友的。
2608,第八关,  前军牙将,hpicon_hero2011,2,15.3,29.3,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,260801,0,0,0,0,0,1,0,没有人能突破这个防线！
2609,第九关,  后军牙将,hpicon_hero4006,2,19.3,31.3,C_muzhuang_01.png,2102,10,15,1,1,0,1,5,0,0,0,0,0,0,260901,0,0,0,0,0,1,0,我们所有人都瞄的很准！
2610,第十关,  前军裨将,hpicon_hero1009,2,23,41,C_muzhuang_01.png,1101,10,15,1,7,0,1,5,0,0,0,0,0,0,261001,0,0,0,0,0,1,0,我们会保护好队友的。
