id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
301,第一关,  前军牙将,hpicon_hero3004,2,22,17.8,C_muzhuang_01.png,2101,10,15,1,5,0,1,5,0,0,0,0,0,0,30101,0,0,0,0,0,1,0,我们会保护好队友的。
302,第二关,中军牙将,hpicon_hero2013,2,31.7,14,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,30201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
303,第三关,  中军牙将,hpicon_hero4001,2,32,10.5,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,30301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
304,第四关,  中军牙将,hpicon_hero4008,2,38.7,14,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,30401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
305,第五关,   吕蒙,hpicon_hero1010,2,35.7,12,C_muzhuang_01.png,2011,10,15,1,5,0,1,5,0,0,0,0,0,0,30501,0,0,0,0,0,1,0,哈哈哈哈，来战吧！
306,第六关,  前军牙将,hpicon_hero3010,2,58.5,24,C_muzhuang_01.png,2104,10,15,1,3,0,1,5,0,0,0,0,0,0,30601,0,0,0,0,0,1,0,武器就是一寸长一寸强！
307,第七关,  后军牙将,hpicon_hero2005,2,56.5,27,C_muzhuang_01.png,2103,10,15,1,7,0,1,5,0,0,0,0,0,0,30701,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
308,第八关,  后军牙将,hpicon_hero2007,2,63.8,23,C_muzhuang_01.png,1103,10,15,1,7,0,1,5,0,0,0,0,0,0,30801,0,0,0,0,0,1,0,我们射的又快又准。
309,第九关,  后军牙将,hpicon_hero2011,2,63.5,27,C_muzhuang_01.png,1103,10,15,1,7,0,1,5,0,0,0,0,0,0,30901,0,0,0,0,0,1,0,我们喜欢平原地区。
310,第十关,  前军牙将,hpicon_hero3010,2,32.5,41.4,C_muzhuang_01.png,7101,10,15,1,5,0,1,5,0,0,0,0,0,0,31001,0,0,0,0,0,1,0,在我们的铁蹄下颤抖吧！
311,第十一关,  后军牙将,hpicon_hero1010,2,23.5,42.5,C_muzhuang_01.png,1103,10,15,1,1,0,1,5,0,0,0,0,0,0,31101,0,0,0,0,0,1,0,准备好受死了么？
312,第十二关,  后军牙将,hpicon_hero1005,2,27.3,44.4,C_muzhuang_01.png,2103,10,15,1,1,0,1,5,0,0,0,0,0,0,31201,0,0,0,0,0,1,0,武器就是一寸长一寸强！
313,第十三关,  后军牙将,hpicon_hero3010,2,33,45.3,C_muzhuang_01.png,1900,10,15,1,5,0,1,5,0,0,0,0,0,0,31301,0,0,0,0,0,1,0,看我们一下一个窟窿。
314,第十四关,  前军裨将,hpicon_hero2011,2,52.5,48.5,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,31401,0,0,0,0,0,1,0,没有人能突破这个防线！
315,第十五关,  前军裨将,hpicon_hero2004,2,56.5,50.5,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,31501,0,0,0,0,0,1,0,站在我们身后就好！
316,第十六关,  后军裨将,hpicon_hero3002,2,56.5,46.5,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,31601,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
317,第十七关,  后军裨将,hpicon_hero2007,2,60.5,48.5,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,31701,0,0,0,0,0,1,0,我们所有人都瞄的很准！
318,第十八关,  先锋将军,hpicon_hero1018,2,83,35,C_muzhuang_01.png,1005,10,15,1,5,0,1,5,0,0,0,0,0,0,31801,0,0,0,0,0,1,0,来啊，我已经等不及了。
319,第十九关,  前军裨将,hpicon_hero1006,2,79,33,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,31901,0,0,0,0,0,1,0,没有人能突破这个防线！
320,第二十关,  前军裨将,hpicon_hero1008,2,87,37,C_muzhuang_01.png,1101,10,15,1,5,0,1,5,0,0,0,0,0,0,32001,0,0,0,0,0,1,0,站在我们身后就好！
321,第二十一关,  中军裨将,hpicon_hero2007,2,81,30,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,32101,0,0,0,0,0,1,0,武器就是一寸长一寸强！
322,第二十二关,  中军裨将,hpicon_hero4005,2,85,32,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,32201,0,0,0,0,0,1,0,看我们一下一个窟窿。
323,第二十三关,  中军裨将,hpicon_hero4001,2,89,34,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,32301,0,0,0,0,0,1,0,我们战无不胜，攻无不克！
324,第二十四关,  中军裨将,hpicon_hero4007,2,93,36,C_muzhuang_01.png,2103,10,15,1,5,0,1,5,0,0,0,0,0,0,32401,0,0,0,0,0,1,0,武器就是一寸长一寸强！
325,第二十五关,  后军偏将,hpicon_hero1005,2,86,28,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,32501,0,0,0,0,0,1,0,我们的箭雨已经准备好了！
326,第二十六关,  后军偏将,hpicon_hero2011,2,94,32,C_muzhuang_01.png,2102,10,15,1,5,0,1,5,0,0,0,0,0,0,32601,0,0,0,0,0,1,0,我们所有人都瞄的很准！
327,第二十七关,   关羽,hpicon_hero1018,2,90,30,C_muzhuang_01.png,1018,10,15,1,5,0,1,5,0,0,0,0,0,0,32701,0,0,0,0,0,1,0,不过如此，真是不堪一击！
30001,水波纹,0,0,4,83,6,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,水波纹,0,0,4,85,11,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30003,水波纹,0,0,4,55,11,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30004,水波纹,0,0,4,52,16,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30005,水波纹,0,0,4,35,29,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30006,水波纹,0,0,4,41,25,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30007,水波纹,0,0,4,39,32,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30008,水波纹,0,0,4,17,16,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30009,水波纹,0,0,4,23,25,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30010,水波纹,0,0,4,78,47,C_muzhuang_01.png,2102,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
