id,name,monstername,monstericon,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep,bubble
8201,第一关,0,0,2,16,13,C_muzhuang_01.png,14008,8,20,1,7,0,1,5,0,0,0,0,0,0,8201,0,0,0,0,0,1,0,0
8202,第二关搜索,0,0,0,24,12,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,8202,16,0,16,192,0,0,0,0
8203,第三关,0,0,2,29,24,C_muzhuang_01.png,12011,8,20,1,5,0,1,5,0,0,0,0,0,0,8204,0,0,0,0,0,1,118203,0
8204,第四关,0,0,2,17,27,C_muzhuang_01.png,11101,10,20,1,1,0,1,5,0,0,0,0,0,0,8205,0,0,0,0,0,1,0,0
8205,第五关,0,0,2,36,16,C_muzhuang_01.png,12001,8,20,1,5,0,1,5,0,0,0,0,0,0,8206,0,0,0,0,0,1,118205,0
8206,第六关,0,0,2,34,30,C_muzhuang_01.png,11101,10,20,1,7,0,1,5,0,0,0,0,0,0,8207,0,0,0,0,0,1,0,0
8207,第七关搜索,0,0,0,47,9,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,8208,16,0,16,192,0,0,0,0
8208,第八关,0,0,2,54,21,C_muzhuang_01.png,14008,8,20,1,7,0,1,5,0,0,0,0,0,0,8210,0,0,0,0,0,1,118208,0
8209,第九关,0,0,2,56,28,C_muzhuang_01.png,11104,8,20,1,7,0,1,5,0,0,0,0,0,0,8211,0,0,0,0,0,1,0,0
8210,第十关,0,0,2,62,17,C_muzhuang_01.png,12011,10,20,2,5,0,1,5,0,0,0,0,0,0,8212,0,0,0,0,0,1,118210,0
8211,传送门,0,0,2,65,12,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,821008212,0,0,0,0,0,8220,0,0,0,0,0,1,0,0
8212,第一关宝物,0,0,3,17,14,C_qianbi_03.png,0,8,20,7,4,0,1,5,820108201,0,0,0,0,0,103,0,8213,0,0,0,1,0,0
8213,第三关宝物,0,0,3,30,26,C_qianbi_03.png,0,8,20,7,4,0,1,5,820308204,0,0,0,0,0,103,0,8214,0,0,0,1,0,0
8214,第四关宝物,0,0,3,18,29,C_zuanshi_03.png,0,8,20,7,4,0,1,5,820408205,0,0,0,0,0,113,0,8215,0,0,0,1,0,0
8217,第五关宝物,0,0,3,38,15,C_qianbi_03.png,0,8,20,7,4,0,1,5,820508206,0,0,0,0,0,103,0,8216,0,0,0,1,0,0
8215,第六关宝物,0,0,3,37,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,820608207,0,0,0,0,0,113,0,8217,0,0,0,1,0,0
8216,第八关宝物,0,0,3,54,23,C_qianbi_03.png,0,8,20,7,4,0,1,5,820808210,0,0,0,0,0,103,0,8218,0,0,0,1,0,0
8218,第九关宝物,0,0,3,54,30,C_zuanshi_03.png,0,8,20,7,4,0,1,5,820908211,0,0,0,0,0,113,0,8219,0,0,0,1,0,0
