id,name,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep
2801,第一关,2,17,23,C_muzhuang_01.png,14003,8,20,1,4,0,1,5,0,0,0,0,0,0,2801,0,0,0,0,0,1,0
2802,第二关搜索,0,30,11,B_yiji_01.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,2802,15,0,15,192,0,0,0
2803,第三关,2,29,15,C_muzhuang_01.png,11101,10,20,1,4,0,1,5,0,0,0,0,0,0,2804,0,0,0,0,0,1,112803
2804,第四关,2,38,29,C_muzhuang_01.png,11101,10,20,1,2,0,1,5,0,0,0,0,0,0,2805,0,0,0,0,0,1,0
2805,第五关,2,38,15,C_muzhuang_01.png,11003,8,20,1,6,0,1,5,0,0,0,0,0,0,2806,0,0,0,0,0,1,112805
2806,第六关,2,62,30,C_muzhuang_01.png,11101,10,20,1,7,0,1,5,0,0,0,0,0,0,2807,0,0,0,0,0,1,0
2807,第七关搜索,0,54,9,B_yiji_04.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,2808,15,0,15,192,0,0,0
2808,第八关,2,47,24,C_muzhuang_01.png,11101,10,20,1,4,0,1,5,0,0,0,0,0,0,2810,0,0,0,0,0,1,112808
2809,第九关,2,60,13,C_muzhuang_01.png,11101,10,20,1,4,0,1,5,0,0,0,0,0,0,2811,0,0,0,0,0,1,0
2810,第十关,2,59,20,C_muzhuang_01.png,15007,20,20,1,4,0,1,5,0,0,0,0,0,0,2812,0,0,0,0,0,1,112810
2811,传送门,2,65,19,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,281002812,0,0,0,0,0,2820,0,0,0,0,0,1,0
2812,第一关宝物,3,17,21,C_qianbi_01.png,0,8,20,7,4,0,1,5,280102801,0,0,0,0,0,101,0,2813,0,0,0,1,0
2813,第三关宝物,3,31,15,C_qianbi_01.png,0,8,20,7,4,0,1,5,280302804,0,0,0,0,0,101,0,2814,0,0,0,1,0
2814,第四关宝物,3,35,31,C_zuanshi_01.png,0,8,20,7,4,0,1,5,280402805,0,0,0,0,0,111,0,2815,0,0,0,1,0
2817,第五关宝物,3,39,17,C_qianbi_01.png,0,8,20,7,4,0,1,5,280502806,0,0,0,0,0,101,0,2816,0,0,0,1,0
2815,第六关宝物,3,64,29,C_zuanshi_01.png,0,8,20,7,4,0,1,5,280602807,0,0,0,0,0,111,0,2817,0,0,0,1,0
2816,第八关宝物,3,49,22,C_qianbi_01.png,0,8,20,7,4,0,1,5,280802810,0,0,0,0,0,101,0,2818,0,0,0,1,0
2820,第九关宝物,3,60,11,C_zuanshi_01.png,0,8,20,7,4,0,1,5,280902811,0,0,0,0,0,111,0,2819,0,0,0,1,0
