id,name,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep
2201,第一关,2,16,13,C_muzhuang_01.png,14008,8,20,1,7,0,1,5,0,0,0,0,0,0,2201,0,0,0,0,0,1,0
2202,第二关搜索,0,24,12,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,2202,16,0,16,192,0,0,0
2203,第三关,2,29,24,C_muzhuang_01.png,11101,10,20,1,4,0,1,5,0,0,0,0,0,0,2204,0,0,0,0,0,1,112203
2204,第四关,2,17,27,C_muzhuang_01.png,11101,10,20,1,1,0,1,5,0,0,0,0,0,0,2205,0,0,0,0,0,1,0
2205,第五关,2,36,16,C_muzhuang_01.png,12011,8,20,1,4,0,1,5,0,0,0,0,0,0,2206,0,0,0,0,0,1,112205
2206,第六关,2,34,30,C_muzhuang_01.png,11101,10,20,1,5,0,1,5,0,0,0,0,0,0,2207,0,0,0,0,0,1,0
2207,第七关搜索,0,47,9,B_yiji_01.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,2208,16,0,16,192,0,0,0
2208,第八关,2,54,21,C_muzhuang_01.png,11101,10,20,1,7,0,1,5,0,0,0,0,0,0,2210,0,0,0,0,0,1,112208
2209,第九关,2,56,28,C_muzhuang_01.png,11101,10,20,1,6,0,1,5,0,0,0,0,0,0,2211,0,0,0,0,0,1,0
2210,第十关,2,62,17,C_muzhuang_01.png,15007,20,20,1,4,0,1,5,0,0,0,0,0,0,2212,0,0,0,0,0,1,112210
2211,传送门,2,65,12,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,221002212,0,0,0,0,0,2220,0,0,0,0,0,1,0
2212,第一关宝物,3,17,14,C_qianbi_01.png,0,8,20,7,4,0,1,5,220102201,0,0,0,0,0,101,0,2213,0,0,0,1,0
2213,第三关宝物,3,30,26,C_qianbi_01.png,0,8,20,7,4,0,1,5,220302204,0,0,0,0,0,101,0,2214,0,0,0,1,0
2214,第四关宝物,3,18,29,C_zuanshi_01.png,0,8,20,7,4,0,1,5,220402205,0,0,0,0,0,111,0,2215,0,0,0,1,0
2217,第五关宝物,3,38,15,C_qianbi_01.png,0,8,20,7,4,0,1,5,220502206,0,0,0,0,0,101,0,2216,0,0,0,1,0
2215,第六关宝物,3,37,30,C_zuanshi_01.png,0,8,20,7,4,0,1,5,220602207,0,0,0,0,0,111,0,2217,0,0,0,1,0
2216,第八关宝物,3,54,23,C_qianbi_01.png,0,8,20,7,4,0,1,5,220802210,0,0,0,0,0,101,0,2218,0,0,0,1,0
2220,第九关宝物,3,54,30,C_zuanshi_01.png,0,8,20,7,4,0,1,5,220902211,0,0,0,0,0,111,0,2219,0,0,0,1,0
