id,name,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep
1401,第一关,2,22,25,C_muzhuang_01.png,11005,8,20,1,4,0,1,5,0,0,0,0,0,0,1401,0,0,0,0,0,1,0
1402,第二关搜索,0,13,14,B_yiji_02.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,1402,15,0,15,192,0,0,0
1403,第三关,2,24,18,C_muzhuang_01.png,11102,10,20,1,4,0,1,5,0,0,0,0,0,0,1404,0,0,0,0,0,1,111403
1404,第四关谈判,2,18,15,sr601.png,11103,10,20,1,4,0,1,5,0,0,0,0,0,0,1405,0,0,0,0,0,1,0
1405,第五关,2,33,14,C_muzhuang_01.png,12009,8,20,1,6,0,1,5,0,0,0,0,0,0,1406,0,0,0,0,0,1,111405
1406,第六关野外BOSS,2,40,23,C_muzhuang_01.png,11102,10,25,1,1,0,1,5,0,0,0,0,0,0,1407,201,0,0,0,0,1,0
1407,第七关搜索,0,59,8,B_yiji_02.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,1408,16,0,16,192,0,0,0
1408,第八关,2,49,12,C_muzhuang_01.png,11101,10,20,1,6,0,1,5,0,0,0,0,0,0,1410,0,0,0,0,0,1,111408
1409,第九关谈判,2,56,11,sr601.png,11103,10,20,1,7,0,1,5,0,0,0,0,0,0,1411,0,0,0,0,0,1,0
1410,第十关,2,59,21,C_muzhuang_01.png,14002,8,20,1,6,0,1,5,0,0,0,0,0,0,1412,0,0,0,0,0,1,111410
1411,传送门,2,63,26,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,141001412,0,0,0,0,0,1420,0,0,0,0,0,1,0
1412,第一关宝物,3,21,23,C_qianbi_01.png,0,8,20,7,4,0,1,5,140101401,0,0,0,0,0,101,0,1413,0,0,0,1,0
1413,第一关宝物,3,23,23,C_qianbi_01.png,0,8,20,7,4,0,1,5,140101401,0,0,0,0,0,101,0,1413,0,0,0,1,0
1414,第一关宝物,3,25,24,C_zuanshi_01.png,0,8,20,10,4,0,1,5,140101401,0,0,0,0,0,111,0,1413,0,0,0,1,0
1415,第三关宝物,3,23,17,C_qianbi_01.png,0,8,20,7,4,0,1,5,140301404,0,0,0,0,0,101,0,1414,0,0,0,1,0
1416,第三关宝物,3,25,16,C_zuanshi_01.png,0,8,20,10,4,0,1,5,140301404,0,0,0,0,0,111,0,1414,0,0,0,1,0
1417,第三关宝物,3,26,18,C_qianbi_01.png,0,8,20,7,4,0,1,5,140301404,0,0,0,0,0,101,0,1414,0,0,0,1,0
1418,第四关宝物,3,21,14,C_gouhuo_01.png,0,10,20,4,4,0,1,3,140401405,0,0,0,0,0,116,0,1415,0,0,0,1,0
1419,第四关宝物,3,17,15,C_zuanshi_01.png,0,8,20,10,4,0,1,3,140401405,0,0,0,0,0,111,0,1415,0,0,0,1,0
